"Gender","Century","Scope","Country","Name","Frequency"
"Male","21st","Economist","Norway","Bent Einarsson","1"
"Male","21st","Economist","Poland","Grzegorz Kołodko","4"
"Male","21st","Economist","Poland","Leszek Balcerowicz","4"
"Male","21st","Economist","Poland","Witold M. Orłowski","4"
"Male","21st","Economist","Poland","Marek Belka","3"
"Male","21st","Economist","Poland","Andrzej Rzońca","2"
"Male","21st","Economist","Portugal","José Tavares","2"
"Male","21st","Economist","Portugal","António Costa Silva","1"
"Male","21st","Economist","Portugal","António Damásio is not an economist","1"
"Male","21st","Economist","United Kingdom","Angus Deaton","2"
"Male","21st","Economist","United Kingdom","John Kay","2"
"Male","21st","Economist","United Kingdom","John Van Reenen","2"
"Male","21st","Economist","United Kingdom","Lord Nicholas Stern","2"
"Male","21st","Economist","United Kingdom","Paul Collier","2"
"Male","21st","Economist","Russia","Sergei Glaziev","4"
"Male","21st","Economist","Russia","Alexei Kudrin","3"
"Male","21st","Economist","Russia","Andrei Illarionov","3"
"Male","21st","Economist","Russia","Konstantin Sonin","3"
"Male","21st","Economist","Russia","Vladimir Mau","3"
"Male","21st","Economist","Turkey","Ahmet Köse","1"
"Male","21st","Economist","Turkey","Ahmet İzgi","1"
"Male","21st","Economist","Turkey","Aysit Tansel","1"
"Male","21st","Economist","Turkey","Cem Emrence","1"
"Male","21st","Economist","Spain","Xavier Sala-i-Martin","3"
"Male","21st","Economist","Spain","Jordi Galí","2"
"Male","21st","Economist","Spain","Juan Dolado","2"
"Male","21st","Economist","Spain","Samuel Bentolila","2"
"Male","21st","Economist","Spain","Andreu Mas-Colell","1"
"Male","21st","Politician","Germany","Gerhard Schroeder","5"
"Male","21st","Politician","Germany","Olaf Scholz","5"
"Male","21st","Politician","Germany","Frank-Walter Steinmeier","4"
"Male","21st","Politician","Germany","Wolfgang Schäuble","4"
"Male","21st","Politician","Germany","Angela Merkel","3"
"Male","21st","Politician","Argentina","Alberto Fernandez","5"
"Male","21st","Politician","Argentina","Mauricio Macri","5"
"Male","21st","Politician","Argentina","Néstor Kirchner","5"
"Male","21st","Politician","Argentina","Daniel Scioli","4"
"Male","21st","Politician","Argentina","Sergio Massa","4"
"Male","21st","Politician","Brasil","Ciro Gomes","4"
"Male","21st","Politician","Brasil","Jair Bolsonaro","4"
"Male","21st","Politician","Brasil","Luiz Inácio Lula da Silva","4"
"Male","21st","Politician","Brasil","Michel Temer","4"
"Male","21st","Politician","Canada","Justin Trudeau","5"
"Male","21st","Politician","Canada","Stephen Harper","5"
"Male","21st","Politician","Canada","Jean Chretien","4"
"Male","21st","Politician","Canada","Jagmeet Singh","3"
"Male","21st","Politician","Canada","Paul Martin","3"
"Male","21st","Politician","China","Li Keqiang","5"
"Male","21st","Politician","China","Xi Jinping","5"
"Male","21st","Politician","China","Wang Qishan","3"
"Male","21st","Politician","China","Wen Jiabao","3"
"Male","21st","Politician","South Korea","Moon Jae-in","5"
"Male","21st","Politician","South Korea","Lee Myung-bak","4"
"Male","21st","Politician","South Korea","Park Geun-hye","4"
"Male","21st","Politician","South Korea","Roh Moo-hyun","3"
"Male","21st","Politician","United States","Barack Obama","6"
"Male","21st","Politician","United States","George H.W. Bush","6"
"Male","21st","Politician","United States","Donald Trump","5"
"Male","21st","Politician","United States","Joe Biden","5"
"Male","21st","Politician","United States","Mitch McConnell","4"
"Male","21st","Politician","France","Emmanuel Macron","5"
"Male","21st","Politician","France","François Hollande","5"
"Male","21st","Politician","France","Nicolas Sarkozy","5"
"Male","21st","Politician","France","Alain Juppé","3"
"Male","21st","Politician","Italy","Enrico Letta","5"
"Male","21st","Politician","Italy","Giuseppe Conte","5"
"Male","21st","Politician","Italy","Matteo Renzi","5"
"Male","21st","Politician","Italy","Silvio Berlusconi","5"
"Male","21st","Politician","Italy","Mario Draghi","3"
"Male","21st","Politician","Japan","Fumio Kishida","5"
"Male","21st","Politician","Japan","Shinzo Abe","5"
"Male","21st","Politician","Japan","Junichiro Koizumi","4"
"Male","21st","Politician","Japan","Taro Aso","4"
"Male","21st","Politician","Japan","Yoshihide Suga","4"
"Male","21st","Politician","Mexico","Andrés Manuel López Obrador","5"
"Male","21st","Politician","Mexico","Enrique Peña Nieto","5"
"Male","21st","Politician","Mexico","Vicente Fox","5"
"Male","21st","Politician","Mexico","Felipe Calderón","4"
"Male","21st","Politician","Mexico","Ricardo Anaya","3"
"Male","21st","Politician","Netherlands","Geert Wilders","5"
"Male","21st","Politician","Netherlands","Mark Rutte","5"
"Male","21st","Politician","Netherlands","Jan Peter Balkenende","3"
"Male","21st","Politician","Netherlands","Lodewijk Asscher","3"
"Male","21st","Politician","Netherlands","Diederik Samsom","2"
"Male","21st","Politician","Norway","Erna Solberg","4"
"Male","21st","Politician","Norway","Siv Jensen","4"
"Male","21st","Politician","Norway","Jonas Gahr Støre","3"
"Male","21st","Politician","Norway","Jan Petersen","2"
"Male","21st","Politician","Poland","Jarosław Kaczyński","5"
"Male","21st","Politician","Poland","Andrzej Duda","4"
"Male","21st","Politician","Poland","Bronisław Komorowski","4"
"Male","21st","Politician","Poland","Donald Tusk","4"
"Male","21st","Politician","Poland","Lech Kaczyński","4"
"Male","21st","Politician","Portugal","Marcelo Rebelo de Sousa","5"
"Male","21st","Politician","Portugal","António Costa","4"
"Male","21st","Politician","Portugal","José Sócrates","4"
"Male","21st","Politician","Portugal","Cavaco Silva","3"
"Male","21st","Politician","Portugal","Passos Coelho","3"
"Male","21st","Politician","United Kingdom","Boris Johnson","5"
"Male","21st","Politician","United Kingdom","David Cameron","5"
"Male","21st","Politician","United Kingdom","Gordon Brown","5"
"Male","21st","Politician","United Kingdom","Tony Blair","5"
"Male","21st","Politician","United Kingdom","Rishi Sunak","4"
"Male","21st","Politician","Russia","Dmitry Medvedev","5"
"Male","21st","Politician","Russia","Vladimir Putin","5"
"Male","21st","Politician","Russia","Sergei Shoigu","4"
"Male","21st","Politician","Russia","Alexei Navalny","3"
"Male","21st","Politician","Russia","Mikhail Mishustin","3"
"Male","21st","Politician","Turkey","Ahmet Davutoğlu","5"
"Male","21st","Politician","Turkey","Recep Tayyip Erdoğan","5"
"Male","21st","Politician","Turkey","Devlet Bahçeli","4"
"Male","21st","Politician","Turkey","Kemal Kılıçdaroğlu","4"
"Male","21st","Politician","Turkey","Abdullah Gül","3"
"Male","21st","Politician","Spain","José Luis Rodríguez Zapatero","4"
"Male","21st","Politician","Spain","Mariano Rajoy","4"
"Male","21st","Politician","Spain","Pedro Sánchez","4"
"Male","21st","Politician","Spain","Pablo Casado","3"
"Male","21st","Scientist","Germany","Harald zur Hausen","2"
"Male","21st","Scientist","Germany","Theodor Hänsch","2"
"Male","21st","Scientist","Germany","Armin von Bogdandy","1"
"Male","21st","Scientist","Germany","Bernhard Schölkopf","1"
"Male","21st","Scientist","Argentina","Juan Martín Maldacena","3"
"Male","21st","Scientist","Argentina","Alberto Kornblihtt","2"
"Male","21st","Scientist","Argentina","Diego de Mendoza","2"
"Male","21st","Scientist","Argentina","Gabriel Rabinovich","2"
"Male","21st","Scientist","Argentina","Adrián Paenza","1"
"Male","21st","Scientist","Brasil","Ricardo Galvão","3"
"Male","21st","Scientist","Brasil","Adalberto Luis Val","2"
"Male","21st","Scientist","Brasil","Carlos Nobre","2"
"Male","21st","Scientist","Brasil","Paulo Artaxo","2"
"Male","21st","Scientist","Canada","Art McDonald","3"
"Male","21st","Scientist","Canada","Alain Berard","1"
"Male","21st","Scientist","Canada","Brett Finlay","1"
"Male","21st","Scientist","Canada","Brian K. Hall","1"
"Male","21st","Scientist","China","Yitang Zhang","3"
"Male","21st","Scientist","China","Gang Tian","2"
"Male","21st","Scientist","China","Jian-Wei Pan","2"
"Male","21st","Scientist","China","Chen Feng","1"
"Male","21st","Scientist","South Korea","Hwang Woo-suk","2"
"Male","21st","Scientist","South Korea","Jang Yong-chae","2"
"Male","21st","Scientist","South Korea","Park Nam-Gyu","2"
"Male","21st","Scientist","South Korea","Byung-Kook Kim","1"
"Male","21st","Scientist","South Korea","Cho Kyung-hyun","1"
"Male","21st","Scientist","United States","Craig Venter","3"
"Male","21st","Scientist","United States","Eric Betz","2"
"Male","21st","Scientist","United States","Eric Lander","2"
"Male","21st","Scientist","United States","George Church","2"
"Male","21st","Scientist","United States","Kip Thorne","2"
"Male","21st","Scientist","France","Jean-Pierre Sauvage","3"
"Male","21st","Scientist","France","Serge Haroche","3"
"Male","21st","Scientist","France","Alain Aspect","2"
"Male","21st","Scientist","France","Claude Cohen-Tannoudji","2"
"Male","21st","Scientist","France","Cédric Villani","2"
"Male","21st","Scientist","Italy","Giorgio Parisi","3"
"Male","21st","Scientist","Italy","Roberto Battiston","2"
"Male","21st","Scientist","Italy","Alessandro Ridolfo","1"
"Male","21st","Scientist","Japan","Shinya Yamanaka","3"
"Male","21st","Scientist","Japan","Hiroshi Amano","2"
"Male","21st","Scientist","Japan","Isamu Akasaki","2"
"Male","21st","Scientist","Japan","Takaaki Kajita","2"
"Male","21st","Scientist","Japan","Yoshinori Ohsumi","2"
"Male","21st","Scientist","Mexico","Carlos Frenk","2"
"Male","21st","Scientist","Mexico","Mario Molina","2"
"Male","21st","Scientist","Mexico","Alberto Espejo","1"
"Male","21st","Scientist","Mexico","Alejandro Sánchez Alvarado","1"
"Male","21st","Scientist","Netherlands","Cees Dekker","3"
"Male","21st","Scientist","Netherlands","Robbert Dijkgraaf","3"
"Male","21st","Scientist","Netherlands","Andre Geim","2"
"Male","21st","Scientist","Netherlands","Ben Feringa","2"
"Male","21st","Scientist","Netherlands","Erik Verlinde","2"
"Male","21st","Scientist","Norway","Edvard Moser","2"
"Male","21st","Scientist","Norway","May-Britt Moser","2"
"Male","21st","Scientist","Norway","Nils Chr. Stenseth","2"
"Male","21st","Scientist","Poland","Andrzej Katunin","1"
"Male","21st","Scientist","Poland","Andrzej Kossakowski","1"
"Male","21st","Scientist","Poland","Jacek Dziuba","1"
"Male","21st","Scientist","Portugal","Carlos Fiolhais","2"
"Male","21st","Scientist","Portugal","Nuno Peres","2"
"Male","21st","Scientist","Portugal","António Damásio","1"
"Male","21st","Scientist","Portugal","Arlindo Oliveira","1"
"Male","21st","Scientist","United Kingdom","Brian Cox","3"
"Male","21st","Scientist","United Kingdom","Jim Al-Khalili","2"
"Male","21st","Scientist","United Kingdom","Peter Higgs","2"
"Male","21st","Scientist","United Kingdom","Richard Dawkins","2"
"Male","21st","Scientist","Russia","Konstantin Novoselov","3"
"Male","21st","Scientist","Russia","Artem Oganov","2"
"Male","21st","Scientist","Russia","Valery Rubakov","2"
"Male","21st","Scientist","Russia","Alexander Kabanov","1"
"Male","21st","Scientist","Turkey","Levent Korkmaz","2"
"Male","21st","Scientist","Turkey","Ahmet Altınözü","1"
"Male","21st","Scientist","Turkey","Ahmet Çelebi","1"
"Male","21st","Scientist","Spain","Joan Massagué","3"
"Male","21st","Scientist","Spain","Francisco Ayala","2"
"Male","21st","Scientist","Spain","Juan Carlos Izpisúa","2"
"Male","21st","Scientist","Spain","Mariano Barbacid","2"
"Male","21st","Scientist","Spain","Albert Berry","1"
"Male","21st","Writer","Germany","Daniel Kehlmann","5"
"Male","21st","Writer","Germany","Ingo Schulze","2"
"Male","21st","Writer","Germany","Saša Stanišić","2"
"Male","21st","Writer","Germany","Alban Nikolai Herbst","1"
"Male","21st","Writer","Germany","Andreas Maier","1"
"Male","21st","Writer","Argentina","César Aira","3"
"Male","21st","Writer","Argentina","Samanta Schweblin","3"
"Male","21st","Writer","Argentina","Federico Falco","2"
"Male","21st","Writer","Argentina","Hernán Ronsino","2"
"Male","21st","Writer","Argentina","Pola Oloixarac","2"
"Male","21st","Writer","Brasil","Luiz Ruffato","3"
"Male","21st","Writer","Brasil","Milton Hatoum","3"
"Male","21st","Writer","Brasil","Bernardo Carvalho","2"
"Male","21st","Writer","Brasil","Daniel Galera","2"
"Male","21st","Writer","Canada","Michael Ondaatje","4"
"Male","21st","Writer","Canada","Yann Martel","4"
"Male","21st","Writer","Canada","Joseph Boyden","3"
"Male","21st","Writer","Canada","André Alexis","2"
"Male","21st","Writer","Canada","Lawrence Hill","2"
"Male","21st","Writer","China","Han Han","4"
"Male","21st","Writer","China","Mo Yan","4"
"Male","21st","Writer","China","Yu Hua","4"
"Male","21st","Writer","China","Bi Feiyu","3"
"Male","21st","Writer","China","Gui Xiaoyan (posthumous) (whose writings are recognized)","2"
"Male","21st","Writer","South Korea","Han Kang","4"
"Male","21st","Writer","South Korea","Hwang Sok-yong","4"
"Male","21st","Writer","South Korea","Kim Young-ha","4"
"Male","21st","Writer","South Korea","Shin Kyung-sook","4"
"Male","21st","Writer","South Korea","Bae Suah","2"
"Male","21st","Writer","United States","Dave Eggers","4"
"Male","21st","Writer","United States","Colson Whitehead","3"
"Male","21st","Writer","United States","George Saunders","3"
"Male","21st","Writer","United States","Jonathan Franzen","3"
"Male","21st","Writer","United States","David Foster Wallace","2"
"Male","21st","Writer","France","Michel Houellebecq","5"
"Male","21st","Writer","France","Laurent Binet","3"
"Male","21st","Writer","France","David Foenkinos","2"
"Male","21st","Writer","France","Emmanuel Carrère","2"
"Male","21st","Writer","France","Mathias Énard","2"
"Male","21st","Writer","Italy","Gianrico Carofiglio","3"
"Male","21st","Writer","Japan","Haruki Murakami","4"
"Male","21st","Writer","Japan","Natsuo Kirino","3"
"Male","21st","Writer","Japan","Ryu Murakami","3"
"Male","21st","Writer","Japan","Banana Yoshimoto","2"
"Male","21st","Writer","Japan","Hideo Furukawa","2"
"Male","21st","Writer","Mexico","Jorge Volpi","4"
"Male","21st","Writer","Mexico","Emiliano Monge","3"
"Male","21st","Writer","Mexico","Antonio Ortuño","2"
"Male","21st","Writer","Mexico","Guillermo Fadanelli","2"
"Male","21st","Writer","Mexico","Juan Villoro","2"
"Male","21st","Writer","Netherlands","Jeroen Brouwers","2"
"Male","21st","Writer","Norway","Jo Nesbo","4"
"Male","21st","Writer","Norway","Karl Ove Knausgaard","4"
"Male","21st","Writer","Norway","Tomas Espedal","4"
"Male","21st","Writer","Norway","Dag Solstad","3"
"Male","21st","Writer","Norway","Lars Saabye Christensen","3"
"Male","21st","Writer","Poland","Szczepan Twardoch","3"
"Male","21st","Writer","Poland","Michał Witkowski","2"
"Male","21st","Writer","Portugal","Gonçalo M. Tavares","4"
"Male","21st","Writer","Portugal","José Luís Peixoto","4"
"Male","21st","Writer","Portugal","Afonso Cruz","3"
"Male","21st","Writer","Portugal","João Tordo","3"
"Male","21st","Writer","Portugal","Valter Hugo Mãe","3"
"Male","21st","Writer","United Kingdom","Ian McEwan","5"
"Male","21st","Writer","United Kingdom","Julian Barnes","5"
"Male","21st","Writer","United Kingdom","David Mitchell","4"
"Male","21st","Writer","United Kingdom","Zadie Smith","4"
"Male","21st","Writer","United Kingdom","Kazuo Ishiguro","3"
"Male","21st","Writer","Russia","Victor Pelevin","4"
"Male","21st","Writer","Russia","Dmitry Bykov","3"
"Male","21st","Writer","Russia","Sergei Lukyanenko","3"
"Male","21st","Writer","Russia","Vladimir Sorokin","3"
"Male","21st","Writer","Russia","Zakhar Prilepin","3"
"Male","21st","Writer","Turkey","Hakan Günday","3"
"Male","21st","Writer","Turkey","Ahmet Ümit","2"
"Male","21st","Writer","Turkey","Ahmet Altan","1"
"Male","21st","Writer","Spain","Javier Cercas","5"
"Male","21st","Writer","Spain","Enrique Vila-Matas","4"
"Male","21st","Writer","Spain","Arturo Pérez-Reverte","3"
"Male","21st","Writer","Spain","Manuel Rivas","3"
"Male","21st","Writer","Spain","Antonio Muñoz Molina","2"
"Male","21st","Athlete","Germany","Manuel Neuer","3"
"Male","21st","Athlete","Germany","Sebastian Vettel","3"
"Male","21st","Athlete","Germany","Bastian Schweinsteiger","2"
"Male","21st","Athlete","Argentina","Javier Mascherano","4"
"Male","21st","Athlete","Argentina","Juan Martín del Potro","4"
"Male","21st","Athlete","Argentina","Sergio Agüero","4"
"Male","21st","Athlete","Argentina","Manu Ginobili","3"
"Male","21st","Athlete","Brasil","Kaká","4"
"Male","21st","Athlete","Brasil","Neymar","4"
"Male","21st","Athlete","Brasil","Ronaldinho","4"
"Male","21st","Athlete","Brasil","Thiago César Silva","3"
"Male","21st","Athlete","Brasil","Gabriel Medina","2"
"Male","21st","Athlete","Canada","Sidney Crosby","4"
"Male","21st","Athlete","Canada","Connor McDavid","3"
"Male","21st","Athlete","Canada","Andre De Grasse","2"
"Male","21st","Athlete","China","Zhang Jike","4"
"Male","21st","Athlete","China","Lin Dan","3"
"Male","21st","Athlete","China","Ma Long","3"
"Male","21st","Athlete","South Korea","Hyun-jin Ryu","4"
"Male","21st","Athlete","South Korea","Park Ji-sung","4"
"Male","21st","Athlete","South Korea","Son Heung-min","4"
"Male","21st","Athlete","South Korea","Lee Chong-wei","2"
"Male","21st","Athlete","France","Tony Parker","4"
"Male","21st","Athlete","France","Kylian Mbappé","3"
"Male","21st","Athlete","France","Renaud Lavillenie","3"
"Male","21st","Athlete","France","Thierry Henry","3"
