Name,Gender,Century,Scope,Country,DeepSeek_top5_keywords,DeepSeek_sent_neg,DeepSeek_sent_neu,DeepSeek_sent_pos,DeepSeek_sent_compound,DeepSeek_polarity,DeepSeek_subjectivity,Gemini_top5_keywords,Gemini_sent_neg,Gemini_sent_neu,Gemini_sent_pos,Gemini_sent_compound,Gemini_polarity,Gemini_subjectivity,Llama_top5_keywords,Llama_sent_neg,Llama_sent_neu,Llama_sent_pos,Llama_sent_compound,Llama_polarity,Llama_subjectivity,Phi_top5_keywords,Phi_sent_neg,Phi_sent_neu,Phi_sent_pos,Phi_sent_compound,Phi_polarity,Phi_subjectivity,ChatGPT_top5_keywords,ChatGPT_sent_neg,ChatGPT_sent_neu,ChatGPT_sent_pos,ChatGPT_sent_compound,ChatGPT_polarity,ChatGPT_subjectivity
Willem Frederik Hermans,Male,20th,Writer,Netherlands,"hermans, der, amsterdam, netherlands, donkere",0.12,0.738,0.142,0.7986,0.0455555555555555,0.4578571428571428,"hermans, geography, het, physical, amsterdam",0.116,0.782,0.102,-0.6328,0.0335714285714285,0.4860204081632653,"hermans, geography, dutch, amsterdam, physical",0.027,0.88,0.094,0.9259,0.1451388888888889,0.3556878306878306,"hermans, dutch, constantijn, huygens, amsterdam",0.035,0.798,0.167,0.989,0.082,0.3163333333333333,"hermans, dutch, donkere, hersenschimmen, frederik",0.126,0.806,0.068,-0.9502,0.0830246913580246,0.5367283950617283
Simon Vestdijk,Male,20th,Writer,Netherlands,"vestdijk, 1943, ina, terug, mahler",0.073,0.819,0.107,0.8201,0.1402777777777777,0.3999999999999999,"vestdijk, output, 1971, wachter, duress",0.094,0.818,0.088,-0.5177,0.0798177083333333,0.4132812499999999,"vestdijk, doctor, psychology, novels, tussen",0.057,0.882,0.061,-0.204,0.1133333333333333,0.3822222222222222,"vestdijk, simon, dutch, amsterdam, 1971",0.019,0.883,0.098,0.9299,0.1063492063492063,0.413095238095238,"vestdijk, literature, dutch, psychology, literary",0.045,0.844,0.111,0.9325,0.1377604166666666,0.4294270833333333
Czesław Miłosz,Male,20th,Writer,Poland,"miłosz, exile, naïve, šeteniai, vilnius",0.121,0.739,0.14,0.7003,0.1148809523809523,0.4035714285714286,"miłosz, polish, šeteniai, batory, czasie",0.094,0.808,0.098,0.2732,0.0635416666666666,0.4404166666666667,"miłosz, polish, vilnius, captive, catastrophist",0.093,0.778,0.129,0.876,0.0897058823529411,0.3426470588235294,"miłosz, czesław, indiana, laureate, poet",0.037,0.879,0.083,0.8898,0.0361842105263157,0.3517543859649122,"miłosz, poland, szetejnie, vilnius, czesław",0.051,0.873,0.076,0.659,0.0944559228650137,0.3680096418732782
Witold Gombrowicz,Male,20th,Writer,Poland,"gombrowicz, 1969, 1953, stranded, małoszyce",0.126,0.798,0.077,-0.7964,0.2052083333333333,0.3614583333333333,"gombrowicz, immaturity, vence, pamiętniki, małoszyce",0.088,0.789,0.123,0.8074,0.1014492753623188,0.4072463768115941,"gombrowicz, diaries, warsaw, exile, 24",0.094,0.81,0.095,0.0707,0.1895833333333333,0.4770833333333333,"gombrowicz, challenging, buenos, aires, warsaw",0.021,0.877,0.102,0.9601,0.1723333333333333,0.523,"gombrowicz, france, atlantyk, małoszyce, ferdydurke",0.087,0.759,0.154,0.9638,0.1675,0.4293333333333333
Stanisław Lem,Male,20th,Writer,Poland,"lem, technological, kraków, startling, soderbergh",0.103,0.732,0.164,0.9538,0.08625,0.3875,"lem, lviv, poland, solaris, futurological",0.078,0.792,0.13,0.9354,0.0034999999999999,0.2746666666666666,"lem, fiction, science, technological, kraków",0.078,0.831,0.091,0.3149,0.0625,0.3962962962962963,"lem, stanisław, polish, fiction, science",0.046,0.789,0.165,0.9913,0.0049999999999999,0.4274999999999999,"lem, fiction, lwów, poland, 1951",0.07,0.822,0.109,0.8486,0.0687499999999999,0.39375
Zbigniew Herbert,Male,20th,Writer,Poland,"herbert, herder, chord, cogito, allusions",0.08,0.751,0.169,0.9531,0.1510416666666666,0.41875,"herbert, zbigniew, polish, poet, nazi",0.057,0.773,0.17,0.9789,0.1454022988505747,0.4563218390804597,"herbert, hermes, lwów, polish, kraków",0.108,0.738,0.153,0.9235,0.1055555555555555,0.3814814814814814,"herbert, kraków, polish, diplomat, poetry",0.08,0.798,0.122,0.8909,0.1575396825396825,0.3849206349206349,"herbert, cogito, polish, poland, classical",0.062,0.806,0.132,0.9633,0.1323333333333333,0.4029999999999999
Jerzy Andrzejewski,Male,20th,Writer,Poland,"andrzejewski, polish, workers, postwar, cometh",0.133,0.715,0.152,0.1901,0.1857142857142857,0.3976190476190476,"andrzejewski, polish, warsaw, postwar, reflected",0.15,0.745,0.105,-0.9142,0.1027777777777777,0.3766666666666666,"andrzejewski, polish, censorship, warsaw, communist",0.081,0.822,0.097,0.5647,0.0917878787878788,0.3525151515151515,"andrzejewski, war, poland, polish, wartime",0.094,0.783,0.123,0.8761,0.1270021645021644,0.3199855699855699,"andrzejewski, polish, 1983, gates, literature",0.081,0.782,0.137,0.9169,0.09625,0.3987499999999999
George Orwell,Male,20th,Writer,United Kingdom,"orwell, burmese, eighty, burma, nineteen",0.17,0.81,0.02,-0.9666,-0.0061728395061728,0.2320987654320987,"eighty, nineteen, orwell, british, farm",0.158,0.785,0.057,-0.9798,0.0487268518518518,0.3464120370370371,"orwell, george, writing, england, wigan",0.148,0.805,0.047,-0.9846,0.0597222222222222,0.2966183574879226,"orwell, police, views, brownell, 1949",0.161,0.771,0.068,-0.9481,-0.0010416666666666,0.328125,"orwell, eighty, nineteen, totalitarian, 1945",0.116,0.797,0.087,-0.7212,0.062037037037037,0.397089947089947
Graham Greene,Male,20th,Writer,United Kingdom,"greene, novels, politically, berkhamsted, british",0.133,0.777,0.091,-0.8986,0.0171052631578947,0.2293859649122806,"greene, moral, vivien, browning, berkhamsted",0.1,0.827,0.073,-0.8345,0.022463768115942,0.4007246376811594,"greene, turmoil, man, berkhamsted, walston",0.088,0.739,0.172,0.9764,0.1087301587301587,0.4269841269841269,"greene, vivien, zimbabwe, berkhamsted, brighton",0.106,0.805,0.089,-0.8442,0.0480392156862745,0.3313725490196079,"greene, berkhamsted, faith, moral, vevey",0.029,0.804,0.167,0.9889,0.1225,0.3622222222222222
Kingsley Amis,Male,20th,Writer,United Kingdom,"amis, kingsley, novelist, british, angry",0.033,0.789,0.179,0.9856,0.1178030303030303,0.3742424242424242,"amis, kingsley, comic, london, novelist",0.072,0.806,0.122,0.8718,0.1341666666666666,0.3683333333333333,"amis, british, poet, swansea, bardwell",0.064,0.822,0.113,0.902,0.1055555555555555,0.3173611111111111,"amis, kingsley, lucky, jim, british",0.049,0.823,0.127,0.9584,0.0416666666666666,0.3249999999999999,"amis, kingsley, sharp, critic, royal",0.063,0.835,0.102,0.8655,0.0811827956989247,0.4016129032258064
T.S. Eliot,Male,20th,Writer,United Kingdom,"faber, vivienne, eliot, modernist, 1948",0.137,0.769,0.094,-0.8201,0.0613095238095238,0.4428571428571429,"eliot, vivienne, lloyd, modernist, 1915",0.101,0.79,0.11,0.3597,0.107051282051282,0.4201923076923076,"eliot, poet, alighieri, dante, prufrock",0.08,0.849,0.072,-0.4607,0.0386363636363636,0.4526515151515151,"eliot, stearns, vivienne, modernist, louis",0.077,0.846,0.077,0.0276,0.0489583333333333,0.2307291666666666,"eliot, literary, anglicanism, ezra, hollow",0.043,0.833,0.124,0.9652,0.0892628205128205,0.3118589743589744
D.H. Lawrence,Male,20th,Writer,United Kingdom,"lawrence, banned, relationship, mother, frieda",0.108,0.786,0.106,-0.1027,0.1784848484848485,0.4352272727272727,"lawrence, sexuality, censorship, england, class",0.104,0.83,0.066,-0.9034,0.1029411764705882,0.4803921568627451,"lawrence, wrote, aristocrat, frieda, eastwood",0.075,0.857,0.069,-0.1154,0.0972222222222222,0.3555555555555555,"lawrence, frieda, sexuality, england, 1930",0.172,0.737,0.091,-0.9789,0.07890625,0.3843749999999999,"lawrence, class, mother, miner, respite",0.075,0.755,0.17,0.9802,0.1711666666666666,0.408
Caetano Veloso,Male,21st,Artist,Brasil,"tropicália, veloso, releasing, purificação, circencis",0.025,0.867,0.108,0.9168,0.1038461538461538,0.2128205128205128,"veloso, brazilian, gil, music, musical",0.008,0.932,0.06,0.8341,0.1259649122807017,0.4126315789473683,"veloso, brazilian, tropicália, song, music",0.0,0.828,0.172,0.9892,0.1604166666666666,0.4717948717948717,"veloso, tropicália, music, brazilian, grammy",0.047,0.838,0.115,0.872,0.0326923076923076,0.3365384615384615,"veloso, brazilian, music, tropicália, caetano",0.009,0.821,0.17,0.9908,0.1299910873440285,0.4165552584670231
Gilberto Gil,Male,21st,Artist,Brasil,"gil, music, abraço, aquele, baiana",0.0,0.819,0.181,0.9738,0.1096153846153846,0.2455128205128205,"gil, brazilian, tropicalia, veloso, gilberto",0.02,0.846,0.133,0.9761,0.0466666666666666,0.235,"brazilian, tropicalia, bahia, music, brazil",0.0,0.899,0.101,0.9726,0.0746212121212121,0.3087121212121211,"gil, brazilian, music, samba, album",0.0,0.869,0.131,0.9876,0.1973958333333333,0.4104166666666666,"gil, brazilian, brazil, music, gilberto",0.007,0.856,0.136,0.9833,0.1358585858585858,0.3744949494949494
Seu Jorge,Male,21st,Artist,Brasil,"jorge, samba, cru, músicas, ned",0.073,0.832,0.095,0.5859,0.1293803418803419,0.3440170940170939,"samba, jorge, seu, release, esporte",0.025,0.876,0.099,0.9393,0.1959319526627218,0.5068540433925048,"jorge, seu, brazilian, music, actor",0.0,0.827,0.173,0.9941,0.2415151515151515,0.5175252525252525,"jorge, jobim, carlos, framed, newman",0.0,0.835,0.165,0.9738,0.21875,0.36875,"jorge, seu, samba, musician, cru",0.04,0.827,0.133,0.9713,0.1484848484848484,0.4303030303030302
Vik Muniz,Male,21st,Artist,Brasil,"muniz, sugar, materials, portraits, rio",0.013,0.876,0.112,0.9509,0.2285353535353535,0.3908585858585858,"muniz, garbage, creations, images, arranging",0.038,0.872,0.091,0.9085,0.229298418972332,0.4549077733860341,"muniz, waste, sugar, art, images",0.031,0.869,0.099,0.9331,0.0892191142191142,0.3812645687645687,"muniz, art, biennale, venice, exhibitions",0.0,0.837,0.163,0.9907,0.2431457431457431,0.5198773448773449,"muniz, chocolate, art, vik, waste",0.029,0.807,0.164,0.9897,0.1826923076923076,0.555448717948718
Adriana Calcanhotto,Male,21st,Artist,Brasil,"calcanhotto, enguiço, senhas, esquadros, estação",0.0,0.792,0.208,0.991,0.249090909090909,0.4525252525252525,"calcanhotto, music, musical, adriana, poetry",0.01,0.825,0.165,0.9868,0.2289772727272727,0.4888528138528137,"calcanhotto, adriana, music, brazilian, released",0.0,0.833,0.167,0.9931,0.2174062049062049,0.5,"calcanhotto, montale, translator, italy, italian",0.0,0.932,0.068,0.875,0.1053571428571428,0.35,"calcanhotto, brazilian, brasileira, adriana, música",0.0,0.876,0.124,0.984,0.1848484848484849,0.587689393939394
Daan Roosegaarde,Male,21st,Artist,Netherlands,"roosegaarde, smog, flood, light, path",0.022,0.862,0.116,0.93,0.1833333333333333,0.3619047619047619,"roosegaarde, design, smog, technology, project",0.02,0.76,0.22,0.9928,0.147957839262187,0.3896903820816864,"roosegaarde, art, technology, design, smog",0.02,0.913,0.067,0.9118,0.1958333333333333,0.5571428571428572,"roosegaarde, fashion, ice, environmental, daan",0.011,0.896,0.093,0.9702,0.2019412878787878,0.5312973484848484,"roosegaarde, design, technology, eindhoven, art",0.006,0.867,0.127,0.9703,0.2259469696969697,0.5035037878787879
Maarten Baas,Male,21st,Artist,Netherlands,"design, baas, furniture, designer, eindhoven",0.019,0.866,0.115,0.9423,0.1330128205128205,0.4423076923076923,"baas, design, museum, art, project",0.016,0.89,0.094,0.9506,0.1644669913419913,0.4272510822510822,"baas, design, furniture, designers, real",0.011,0.92,0.07,0.91,0.25,0.5809523809523809,"baas, children, maarten, dutch, van",0.013,0.8,0.187,0.9939,0.1747126436781609,0.5321839080459769,"baas, design, furniture, art, arnemuiden",0.013,0.795,0.192,0.9925,0.2082491582491582,0.589983164983165
Rineke Dijkstra,Male,21st,Artist,Netherlands,"dijkstra, photography, amsterdam, portraits, museum",0.046,0.791,0.164,0.9657,0.1155920060331825,0.3134238310708899,"dijkstra, series, beaches, photography, vulnerability",0.018,0.875,0.107,0.9391,0.1615937149270482,0.4214029180695848,"dijkstra, photography, vulnerability, photographer, photographs",0.016,0.851,0.133,0.9778,0.0742822966507176,0.3362041467304625,"dijkstra, rineke, photographs, photography, homeless",0.031,0.841,0.128,0.9758,0.1032692307692307,0.3584615384615384,"dijkstra, photography, beach, portraits, subjects",0.016,0.864,0.12,0.9738,0.1184117965367965,0.4748647186147187
Afrojack,Male,21st,Artist,Netherlands,"afrojack, edm, dj, wall, grammy",0.0,0.856,0.144,0.9774,0.2511363636363636,0.4954545454545455,"afrojack, edm, music, dj, wall",0.0,0.806,0.194,0.9911,0.2576754385964912,0.3473684210526316,"afrojack, edm, wall, recording, dance",0.0,0.809,0.191,0.9918,0.2979351788562315,0.4812542720437457,"afrojack, dj, edm, music, producer",0.01,0.801,0.189,0.9936,0.2626373626373626,0.444139194139194,"afrojack, edm, music, wall, electronic",0.014,0.847,0.139,0.9833,0.1811090225563909,0.4889097744360902
Anton Corbijn,Male,21st,Artist,Netherlands,"corbijn, u2, photography, joy, punk",0.0,0.855,0.145,0.9781,0.2243055555555555,0.4861111111111111,"corbijn, music, joy, division, video",0.008,0.86,0.132,0.9801,0.1419471153846154,0.4091613247863248,"photographer, u2, depeche, joy, mode",0.01,0.834,0.156,0.9849,0.1857142857142857,0.3726190476190476,"corbijn, oasis, music, definitely, promotional",0.033,0.893,0.075,0.872,0.1113636363636363,0.5034090909090909,"corbijn, visual, depeche, mode, film",0.006,0.905,0.089,0.9489,0.178395061728395,0.4546296296296295
Childish Gambino,Male,21st,Artist,United States,"glover, childish, gambino, starred, grammys",0.063,0.817,0.12,0.8805,0.0861111111111111,0.6203703703703705,"glover, gambino, childish, nbc, comedy",0.04,0.809,0.152,0.9796,0.0662091696182605,0.4989620228256591,"glover, childish, gambino, comedy, tv",0.038,0.774,0.188,0.9888,0.1294417388167388,0.5223124098124098,"glover, gambino, childish, rapper, camp",0.024,0.81,0.166,0.989,0.09,0.4841666666666667,"glover, emmy, ep, atlanta, series",0.016,0.801,0.183,0.9925,0.099234693877551,0.5183673469387754
Kanye West,Male,21st,Artist,United States,"west, hospitalization, graduation, kardashian, 808s",0.088,0.769,0.142,0.8654,0.0733333333333333,0.551111111111111,"west, music, fashion, sneakers, yeezus",0.045,0.824,0.131,0.9678,0.1593817204301075,0.6238172043010751,"west, fashion, hop, hip, controversies",0.027,0.824,0.15,0.9864,0.0612554112554112,0.3152958152958153,"kanye, fashion, yeezy, west, album",0.019,0.858,0.123,0.9701,0.1369791666666666,0.5244791666666667,"west, music, fashion, dropout, streetwear",0.026,0.857,0.117,0.961,0.1585937499999999,0.4739583333333333
Kendrick Lamar,Male,21st,Artist,United States,"lamar, compton, butterfly, hop, hip",0.028,0.837,0.136,0.9591,0.179326923076923,0.3673878205128205,"kendrick, lamar, compton, album, personal",0.086,0.781,0.133,0.8729,0.1150862068965517,0.3689655172413792,"lamar, compton, damn, nigga, systemic",0.068,0.717,0.215,0.9915,0.1809523809523809,0.376984126984127,"kendrick, rap, album, studio, grammy",0.034,0.7,0.265,0.9983,0.2678385416666666,0.3544270833333333,"lamar, compton, label, hop, hip",0.036,0.766,0.198,0.9925,0.222470238095238,0.400297619047619
Drake,Male,21st,Artist,United States,"drake, toronto, records, hotline, aubrey",0.04,0.865,0.095,0.8126,0.1736111111111111,0.4736111111111111,"drake, hip, hop, music, ovo",0.015,0.789,0.196,0.9906,0.2294871794871795,0.3656593406593406,"drake, hop, hip, degrassi, thank",0.013,0.847,0.14,0.9827,0.1507575757575757,0.3837121212121212,"drake, album, studio, hotline, bling",0.006,0.822,0.172,0.9915,0.2952380952380952,0.4331746031746031,"drake, mixtape, god, billboard, music",0.014,0.75,0.236,0.9968,0.1951923076923076,0.3173076923076923
Frank Ocean,Male,21st,Artist,United States,"ocean, hop, hip, breaux, reclusion",0.015,0.846,0.139,0.9784,0.1398268398268398,0.5152958152958153,"ocean, album, music, edwin, breaux",0.043,0.873,0.084,0.8625,0.0450413223140495,0.4178145087235996,"ocean, hop, hip, album, introspective",0.067,0.748,0.185,0.99,0.162012987012987,0.4409361471861472,"ocean, frank, album, fashion, visual",0.024,0.871,0.105,0.9062,0.1302380952380952,0.3653968253968254,"ocean, frank, blonde, channel, orange",0.016,0.859,0.125,0.9818,0.184030303030303,0.4923549783549784
LeBron James,Male,21st,Athlete,United States,"finals, nba, mvp, lebron, akron",0.02,0.794,0.186,0.9877,0.2829166666666667,0.4524999999999999,"james, cleveland, nba, cavaliers, lebron",0.036,0.783,0.18,0.9855,0.2677777777777778,0.4516666666666666,"lebron, cavaliers, akron, nba, basketball",0.026,0.807,0.167,0.9872,0.2203937728937728,0.405613553113553,"lebron, nba, basketball, heat, akron",0.013,0.828,0.159,0.9862,0.1426315789473684,0.453859649122807,"lebron, nba, basketball, cavaliers, akron",0.013,0.734,0.253,0.9974,0.2534848484848485,0.4893181818181818
Tom Brady,Male,21st,Athlete,United States,"brady, patriots, bowl, super, nfl",0.014,0.822,0.164,0.9865,0.3334710743801652,0.5638429752066116,"brady, patriots, super, buccaneers, quarterback",0.023,0.818,0.159,0.984,0.3162055335968378,0.5764822134387352,"brady, nfl, bowl, patriots, super",0.018,0.762,0.22,0.9959,0.3680165289256198,0.545206611570248,"brady, bowl, quarterback, nfl, super",0.0,0.7,0.3,0.9989,0.3087536656891496,0.4812756598240469,"brady, nfl, bowl, patriots, super",0.007,0.82,0.173,0.991,0.2210468319559228,0.5792975206611569
Michael Phelps,Male,21st,Athlete,United States,"phelps, golds, olympian, swimming, michael",0.054,0.826,0.12,0.8834,0.2138888888888888,0.436111111111111,"phelps, swimming, olympics, medals, gold",0.056,0.793,0.151,0.9702,0.1984126984126984,0.5599206349206348,"olympics, medals, gold, phelps, swimmer",0.033,0.846,0.121,0.9782,0.2333333333333333,0.4537878787878787,"phelps, meters, olympic, triple, freestyle",0.032,0.819,0.149,0.9744,0.1698412698412698,0.415079365079365,"phelps, olympics, swimming, gold, medals",0.023,0.823,0.155,0.9867,0.1469047619047619,0.4692857142857143
Tiger Woods,Male,21st,Athlete,United States,"woods, golf, tiger, masters, major",0.071,0.787,0.141,0.9531,0.1849206349206349,0.4286281179138322,"woods, tiger, golfers, golf, masters",0.038,0.77,0.192,0.986,0.2380989583333333,0.43859375,"woods, pga, golfers, golf, tour",0.005,0.771,0.224,0.9943,0.2032608695652173,0.453623188405797,"woods, golf, open, masters, tiger",0.028,0.748,0.225,0.9965,0.1575501253132832,0.4106829573934837,"woods, golf, tiger, masters, decade",0.029,0.774,0.197,0.9926,0.2326565656565656,0.4362070707070707
Stephen Curry,Male,21st,Athlete,United States,"nba, mvp, curry, warriors, time",0.038,0.786,0.176,0.9814,0.2125,0.4569444444444444,"curry, nba, shooter, warriors, shooting",0.019,0.807,0.174,0.9905,0.1754901960784313,0.4927170868347339,"curry, nba, basketball, warriors, player",0.0,0.822,0.178,0.9918,0.2144318181818182,0.385189393939394,"nba, curry, warriors, basketball, stephen",0.0,0.779,0.221,0.9941,0.2636796536796537,0.4905772005772004,"curry, nba, warriors, basketball, shooting",0.0,0.84,0.16,0.991,0.1708333333333333,0.3503787878787878
Thomas Piketty,Male,21st,Economist,France,"piketty, inequality, ehess, wealth, capital",0.049,0.881,0.07,0.631,0.1756944444444444,0.2284722222222222,"piketty, wealth, inequality, capital, income",0.011,0.862,0.127,0.9783,0.1106481481481481,0.2097222222222222,"piketty, ens, ehess, inequality, economics",0.013,0.87,0.118,0.9794,0.105,0.285,"piketty, economics, economic, taxation, inequality",0.0,0.894,0.106,0.9816,0.08,0.2186666666666666,"piketty, inequality, wealth, capital, economic",0.02,0.86,0.12,0.9779,0.0905172413793103,0.2431034482758621
Philippe Aghion,Male,21st,Economist,France,"aghion, growth, schumpeterian, howitt, maskin",0.036,0.811,0.153,0.9674,0.0818181818181818,0.3181818181818182,"growth, aghion, endogenous, competition, harvard",0.018,0.762,0.22,0.9887,0.1801282051282051,0.442948717948718,"aghion, growth, endogenous, innovation, destruction",0.013,0.809,0.178,0.9911,0.0977272727272727,0.3,"aghion, economics, innovation, economic, lse",0.022,0.803,0.175,0.9921,0.1347222222222222,0.2979166666666667,"aghion, growth, economic, innovation, progress",0.013,0.738,0.249,0.9959,0.1376666666666667,0.287
