"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Arjen Robben","Male","20th","Athlete","Netherlands","robben, chelsea, fc, netherlands, league","0.008","0.847","0.145","0.9861","0.30949074074074073","0.44583333333333336"
"Joop Zoetemelk","Male","20th","Athlete","Netherlands","zoetemelk, cycling, oranje, road, joop","0.0","0.772","0.228","0.9957","0.28645833333333337","0.425"
"Hjalmar Andersen","Male","20th","Athlete","Norway","andersen, danish, politiken, social, literary","0.0","0.818","0.182","0.9961","0.05106837606837607","0.3252136752136751"
"Kjetil Andre Aamodt","Male","20th","Athlete","Norway","aamodt, mountaineering, everest, touching, climbing","0.059","0.779","0.162","0.9643","0.13245614035087722","0.5464912280701754"
"Waldemar Baszanowski","Male","20th","Athlete","Poland","baszanowski, beetle, waldemar, entomological, entomologist","0.01","0.92","0.07","0.9403","0.09280303030303032","0.43295454545454537"
"Andrzej Gołębiowski","Male","20th","Athlete","Poland","gołębiowski, polish, andrzej, poetry, literature","0.016","0.892","0.092","0.9638","0.161946386946387","0.3966200466200465"
"Carlos Lopes","Male","20th","Athlete","Portugal","000m, lopes, 07, 10, record","0.006","0.823","0.172","0.9878","0.32727272727272727","0.5700757575757576"
"Eusébio","Male","20th","Athlete","Portugal","eusébio, benfica, football, lisbon, league","0.0","0.816","0.184","0.9881","0.32291666666666663","0.46093750000000006"
"Cristiano Ronaldo","Male","20th","Athlete","Portugal","ronaldo, league, manchester, premier, champions","0.017","0.757","0.226","0.993","0.3446428571428571","0.4732142857142857"
"Luís Figo","Male","20th","Athlete","Portugal","figo, cup, league, champions, benfica","0.0","0.799","0.201","0.9935","0.2847222222222222","0.48287037037037034"
"António Ramos","Male","20th","Athlete","Portugal","ramos, portuguese, viagem, antónio, seen","0.031","0.847","0.122","0.9792","0.053869047619047615","0.29315476190476186"
"Bobby Moore","Male","20th","Athlete","United Kingdom","moore, england, football, bobby, arsenal","0.023","0.838","0.139","0.9709","0.22564102564102567","0.45641025641025645"
"Ian Botham","Male","20th","Athlete","United Kingdom","botham, test, cricket, england, australia","0.0","0.813","0.187","0.9949","0.37966764418377325","0.6039100684261974"
"Roger Bannister","Male","20th","Athlete","United Kingdom","bannister, mile, sports, medicine, athletics","0.011","0.926","0.063","0.8624","0.055158730158730164","0.4845238095238094"
"Sebastian Coe","Male","20th","Athlete","United Kingdom","coe, athletics, sebastian, distance, british","0.0","0.902","0.098","0.9578","0.19229323308270677","0.28978696741854637"
"Sir Steve Redgrave","Male","20th","Athlete","United Kingdom","rowing, redgrave, gold, olympic, coxless","0.0","0.868","0.132","0.9788","0.3098039215686274","0.48039215686274517"
"Sergei Bubka","Male","20th","Athlete","Russia","bubka, pole, championships, vault, record","0.05","0.801","0.149","0.9837","0.19498966942148757","0.38161157024793385"
"Aleksandr Karelin","Male","20th","Athlete","Russia","karelin, wrestling, wrestler, wrestlers, russian","0.06","0.821","0.119","0.9537","0.21369047619047618","0.34404761904761905"
"Lev Yashin","Male","20th","Athlete","Russia","yashin, spartak, moscow, cup, fc","0.016","0.789","0.195","0.987","0.2861111111111111","0.4430555555555556"
"Vladimir Kuts","Male","20th","Athlete","Russia","kuts, science, fiction, nuclear, physics","0.016","0.889","0.095","0.9732","0.170900974025974","0.43529491341991333"
"Hakan Şükür","Male","20th","Athlete","Turkey","şükür, turkish, goals, fenerbahçe, league","0.009","0.868","0.124","0.9587","0.3145833333333333","0.5287499999999999"
"Halil Mutlu","Male","20th","Athlete","Turkey","mutlu, turkish, turkey, halil, diplomatic","0.021","0.899","0.08","0.8689","0.0625","0.24583333333333335"
"Ahmet Kireççi is not well known, replacing with: Yaşar Erkan","Male","20th","Athlete","Turkey","erkan, turkish, yaşar, party, istanbul","0.007","0.874","0.119","0.9836","0.18844086021505377","0.3989247311827956"
"Ahmet Çeşme","Male","20th","Athlete","Turkey","çeşme, turkish, istanbul, ahmet, turkey","0.009","0.872","0.119","0.9756","0.0919747899159664","0.2703501400560224"
"Miguel Indurain","Male","20th","Athlete","Spain","indurain, tour, cycling, cyclist, france","0.014","0.782","0.204","0.9952","0.3841269841269841","0.5984126984126983"
"Pau Gasol","Male","20th","Athlete","Spain","gasol, nba, lakers, basketball, league","0.0","0.882","0.118","0.9826","0.07196969696969696","0.24659090909090906"
"Rafael Nadal","Male","20th","Athlete","Spain","nadal, tennis, slam, rafael, grand","0.051","0.765","0.184","0.9883","0.32424506387921026","0.5364401858304296"
"Fernando Alonso","Male","20th","Athlete","Spain","alonso, formula, podium, championship, renault","0.019","0.751","0.231","0.9956","0.3397435897435897","0.46089743589743587"
"Severiano Ballesteros","Male","20th","Athlete","Spain","ballesteros, cup, severiano, golfers, ryder","0.048","0.749","0.203","0.9932","0.175462962962963","0.390432098765432"
"Anselm Kiefer","Male","20th","Artist","Germany","kiefer, art, memory, düsseldorf, parisian","0.045","0.887","0.067","0.6361","0.05375494071146245","0.2994729907773386"
"Gerhard Richter","Male","20th","Artist","Germany","richter, paintings, abstraktes, bild, photorealism","0.054","0.846","0.099","0.8687","0.1834776334776335","0.46370851370851374"
"Joseph Beuys","Male","20th","Artist","Germany","beuys, art, joseph, transformative, challenged","0.07","0.859","0.071","-0.218","0.13384920634920633","0.3646825396825396"
"Max Ernst","Male","20th","Artist","Germany","ernst, dada, surrealism, geneva, unconscious","0.043","0.865","0.092","0.9237","0.20242504409171075","0.523721340388007"
"Otto Dix","Male","20th","Artist","Germany","dix, war, otto, berlin, expressionism","0.11","0.846","0.044","-0.9552","0.12279411764705882","0.4112745098039215"
"Antonio Berni","Male","20th","Artist","Argentina","berni, cartoons, satirical, argentine, antonio","0.043","0.846","0.111","0.9422","0.09351851851851853","0.4790123456790124"
"Emilio Pettoruti","Male","20th","Artist","Argentina","pettoruti, fortifications, engineering, military, fortification","0.011","0.856","0.133","0.9888","0.09960526315789472","0.34118421052631576"
"Benito Quinquela Martín","Male","20th","Artist","Argentina","quinquela, martín, la, argentine, sarmiento","0.019","0.856","0.124","0.9827","0.13904586404586403","0.36003276003275997"
"Gyula Kosice","Male","20th","Artist","Argentina","kosice, hungarian, modernist, nyugat, lethargy","0.073","0.856","0.07","-0.7003","0.11297348484848485","0.41998106060606055"
"León Ferrari","Male","20th","Artist","Argentina","ferrari, león, art, buenos, aires","0.059","0.841","0.101","0.8947","0.09807692307692309","0.4378205128205127"
"Candido Portinari","Male","20th","Artist","Brasil","portinari, brazilian, são, paulo, art","0.031","0.873","0.096","0.9422","0.17269570707070703","0.45921717171717163"
"Hélio Oiticica","Male","20th","Artist","Brasil","oiticica, art, hélio, lygia, visual","0.051","0.829","0.12","0.9586","0.1441756272401434","0.38969534050179205"
"Alfredo Volpi","Male","20th","Artist","Brasil","volpi, holocaust, shoah, italia, bologna","0.027","0.923","0.049","0.6249","0.006666666666666674","0.31866666666666665"
"Heitor Villa-Lobos","Male","20th","Artist","Brasil","villa, lobos, music, brazilian, classical","0.013","0.921","0.066","0.9284","0.11826923076923078","0.28141025641025635"
"Ivan Serpa","Male","20th","Artist","Brasil","serpa, ivan, spain, spanish, poetry","0.061","0.858","0.081","0.7832","0.11826298701298701","0.32142857142857145"
"Jean-Paul Riopelle","Male","20th","Artist","Canada","riopelle, des, breton, andré, abstract","0.029","0.814","0.157","0.9847","0.1883563899868248","0.5328063241106719"
"Alex Colville","Male","20th","Artist","Canada","colville, lamport, art, abstract, manitoba","0.0","0.888","0.112","0.9801","0.09772727272727273","0.5213458110516934"
"Lawren Harris","Male","20th","Artist","Canada","harris, canadian, art, lawren, landscape","0.0","0.856","0.144","0.9925","0.14826038159371496","0.6436868686868686"
"Tom Thomson","Male","20th","Artist","Canada","thomson, canadian, lake, group, seven","0.035","0.784","0.181","0.977","0.266025641025641","0.5679487179487179"
"Greg Curnoe","Male","20th","Artist","Canada","curnoe, genetics, evolutionary, genetic, greg","0.0","0.883","0.117","0.9865","0.10312500000000001","0.3343749999999999"
"Li Keran","Male","20th","Artist","China","keran, li, dog, stray, lonely","0.025","0.752","0.223","0.9952","0.15928571428571425","0.45595238095238094"
"Park Seo-keun","Male","20th","Artist","South Korea","korean, park, seo, keun, spring","0.029","0.858","0.113","0.9481","0.11733870967741936","0.42876344086021506"
"Jackson Pollock","Male","20th","Artist","United States","pollock, art, technique, number, abstract","0.08","0.823","0.097","0.09","0.1639325797659131","0.6013331729998397"
"Andy Warhol","Male","20th","Artist","United States","warhol, art, celebrities, portraits, commercial","0.02","0.852","0.129","0.9823","0.1533626177743825","0.42283104150751205"
"Mark Rothko","Male","20th","Artist","United States","rothko, color, abstract, expressionist, expressionism","0.046","0.84","0.113","0.9478","0.08686467853134519","0.3393578643578643"
"Jasper Johns","Male","20th","Artist","United States","johns, jasper, art, sculpture, painting","0.006","0.913","0.081","0.9538","0.09711399711399712","0.47979797979797983"
"Willem de Kooning","Male","20th","Artist","United States","kooning, art, abstract, expressionist, gestural","0.034","0.872","0.093","0.8555","0.16212121212121214","0.4515151515151515"
"Pablo Picasso","Male","20th","Artist","France","picasso, art, seven, period, painting","0.033","0.861","0.106","0.9583","0.1079004329004329","0.42077922077922075"
"Yves Klein","Male","20th","Artist","France","klein, ikb, art, nude, performance","0.022","0.947","0.03","0.0634","0.18322510822510824","0.4762265512265512"
"Lucio Fontana","Male","20th","Artist","Italy","fontana, art, voids, lucio, canvases","0.087","0.8","0.113","0.7717","0.07908048741382076","0.4449214365881033"
"Alberto Burri","Male","20th","Artist","Italy","burri, art, tar, materials, navy","0.031","0.864","0.105","0.9643","0.1314935064935065","0.5454545454545455"
"Amedeo Modigliani","Male","20th","Artist","Italy","modigliani, jeanne, hébuterne, portraiture, amedeo","0.055","0.826","0.12","0.9217","0.19841269841269843","0.6198412698412697"
"Giorgio de Chirico","Male","20th","Artist","Italy","chirico, giorgio, afternoon, 1914, rome","0.03","0.911","0.059","0.765","0.21416666666666667","0.6512499999999999"
"Umberto Boccioni","Male","20th","Artist","Italy","boccioni, futurist, italian, sculptor, space","0.032","0.9","0.068","0.7346","0.1986225895316804","0.47103994490358136"
"Yayoi Kusama","Male","20th","Artist","Japan","kusama, yayoi, infinity, art, mental","0.063","0.862","0.075","0.2681","0.11604278074866312","0.3767379679144385"
"Hiroshi Sugimoto","Male","20th","Artist","Japan","sugimoto, photography, passage, long, hiroshi","0.0","0.878","0.122","0.9889","0.17759986225895316","0.5161157024793387"
"Isamu Noguchi","Male","20th","Artist","Japan","noguchi, minimalist, sculpture, materials, natural","0.025","0.842","0.134","0.9801","0.10093795093795095","0.43593073593073595"
"Kazuo Shiraga","Male","20th","Artist","Japan","shiraga, gutai, physicality, kazuo, physically","0.027","0.843","0.13","0.9565","0.17941176470588238","0.538375350140056"
"Takashi Murakami","Male","20th","Artist","Japan","murakami, art, takashi, culture, fantasy","0.007","0.844","0.149","0.988","0.11645833333333333","0.3819791666666667"
"David Alfaro Siqueiros","Male","20th","Artist","Mexico","siqueiros, mexico, revolutionary, muralist, rivera","0.095","0.781","0.124","0.8116","0.035576923076923075","0.21442307692307686"
"Diego Rivera","Male","20th","Artist","Mexico","rivera, murals, mexican, mexico, muralist","0.019","0.883","0.097","0.9678","0.13268716577540104","0.3675356506238858"
"José Clemente Orozco","Male","20th","Artist","Mexico","orozco, murals, mexican, 1949, mexico","0.096","0.796","0.107","0.0334","0.11944444444444444","0.4027777777777778"
"Rufino Tamayo","Male","20th","Artist","Mexico","tamayo, mexican, art, arts, moma","0.0","0.893","0.107","0.9826","0.0981934731934732","0.38607226107226106"
"Dr. Atl","Male","20th","Artist","Mexico","atl, dr, art, hydrography, román","0.012","0.863","0.125","0.9832","0.17","0.5361111111111112"
"Piet Mondrian","Male","20th","Artist","Netherlands","mondrian, abstraction, 1917, art, 1944","0.035","0.859","0.105","0.8625","0.08461538461538462","0.2935897435897436"
"Karel Appel","Male","20th","Artist","Netherlands","appel, cobra, art, swirling, nieuwenhuys","0.011","0.836","0.154","0.9818","0.18763175230566534","0.4563570487483531"
"Constant Nieuwenhuys","Male","20th","Artist","Netherlands","nieuwenhuys, moholy, nagy, situationist, constant","0.027","0.884","0.089","0.7845","0.10631313131313133","0.3241919191919192"
"Gerrit Rietveld","Male","20th","Artist","Netherlands","rietveld, designs, furniture, schröder, stijl","0.023","0.862","0.115","0.9517","0.25416666666666665","0.4083333333333334"
"Edvard Munch","Male","20th","Artist","Norway","munch, scream, edvard, sophie, art","0.064","0.86","0.076","0.4019","0.18066326530612245","0.44258503401360544"
"Per Krohg","Male","20th","Artist","Norway","krohg, peasants, norwegian, wedding, realism","0.09","0.801","0.109","0.6309","0.09047619047619047","0.3419047619047618"
"Gustav Vigeland","Male","20th","Artist","Norway","vigeland, park, public, oslo, sculptures","0.008","0.911","0.08","0.9493","0.1290277777777778","0.38138888888888883"
"Harald Sohlberg","Male","20th","Artist","Norway","sohlberg, norwegian, samtal, vekst, stormen","0.0","0.836","0.164","0.9921","0.22916666666666666","0.12916666666666668"
"Jakob Weidemann","Male","20th","Artist","Norway","weidemann, german, poetry, die, literature","0.052","0.818","0.129","0.9531","0.08680555555555557","0.2649305555555555"
"Tadeusz Kantor","Male","20th","Artist","Poland","kantor, theatre, dead, class, theatrical","0.125","0.789","0.086","-0.9287","0.08793706293706295","0.5612179487179488"
"Andrzej Wajda","Male","20th","Artist","Poland","wajda, polish, film, films, cinema","0.04","0.883","0.077","0.8888","0.10295698924731184","0.36155913978494614"
"Henryk Stażewski","Male","20th","Artist","Poland","stażewski, polish, henryk, poetry, warsaw","0.102","0.822","0.076","-0.765","0.15423076923076925","0.3057051282051282"
"Roman Polański","Male","20th","Artist","Poland","polański, ghost, oscar, roman, tate","0.155","0.771","0.074","-0.9723","0.05925925925925926","0.4342592592592593"
"Stanisław Ignacy Witkiewicz","Male","20th","Artist","Poland","witkacy, matejko, woodcuts, futurism, art","0.085","0.857","0.058","-0.8555","0.1537878787878788","0.38636363636363635"
"Almada Negreiros","Male","20th","Artist","Portugal","negreiros, urban, planning, jardim, lisbon","0.016","0.861","0.122","0.9674","0.1746031746031746","0.38928571428571435"
"Amadeo de Souza-Cardoso","Male","20th","Artist","Portugal","souza, cardoso, salon, portugal, modernist","0.0","0.859","0.141","0.9885","0.15654936461388072","0.4625122189638319"
"Júlio Pomar","Male","20th","Artist","Portugal","pomar, portuguese, júlio, literary, existential","0.061","0.748","0.191","0.9912","0.13124999999999998","0.32291666666666663"
"António Dacosta","Male","20th","Artist","Portugal","dacosta, crime, portuguese, detective, antónio","0.074","0.807","0.119","0.9016","0.1316176470588235","0.3573529411764705"
