"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Roger Bannister","Male","20th","Athlete","United Kingdom","bannister, british, athletics, neurologist, athlete","0.013","0.911","0.076","0.9169","0.13680555555555557","0.29831349206349206"
"Sebastian Coe","Male","20th","Athlete","United Kingdom","coe, athletics, sports, administrator, 1500m","0.0","0.896","0.104","0.9758","0.2394736842105263","0.4289473684210526"
"Sir Steve Redgrave","Male","20th","Athlete","United Kingdom","redgrave, rowing, olympic, gold, athletes","0.01","0.772","0.218","0.9947","0.33134920634920634","0.47420634920634913"
"Sergei Bubka","Male","20th","Athlete","Russia","bubka, pole, ukrainian, iaaf, vaulter","0.007","0.843","0.15","0.9867","0.35294117647058826","0.5754901960784313"
"Aleksandr Karelin","Male","20th","Athlete","Russia","karelin, greco, wrestling, wrestler, wrestlers","0.017","0.766","0.217","0.9921","0.30909090909090914","0.5491919191919192"
"Lev Yashin","Male","20th","Athlete","Russia","yashin, team, dynamo, goalkeeper, soviet","0.0","0.821","0.179","0.9944","0.3561403508771929","0.5771929824561404"
"Vladimir Kuts","Male","20th","Athlete","Russia","kuts, soviet, 000, distance, upset","0.059","0.769","0.172","0.9874","0.22530303030303028","0.45626262626262626"
"Hakan Şükür","Male","20th","Athlete","Turkey","şükür, hakan, get_biography, спектакль, ferro","0.0","1.0","0.0","0.0","0.0","0.0"
"Halil Mutlu","Male","20th","Athlete","Turkey","weightlifters, mutlu, halil, weightlifting, turkish","0.008","0.84","0.153","0.9829","0.3123611111111111","0.4707407407407407"
"Ahmet Kireççi is not well known, replacing with: Yaşar Erkan","Male","20th","Athlete","Turkey","erkan, wrestling, turkish, champion, olympic","0.0","0.796","0.204","0.9893","0.29759552042160736","0.5201251646903821"
"Ahmet Çeşme","Male","20th","Athlete","Turkey","çeşme, ahmet, person, get_biography, спектакль","0.0","1.0","0.0","0.0","0.0","0.0"
"Miguel Indurain","Male","20th","Athlete","Spain","indurain, cycling, tour, miguel, france","0.0","0.85","0.15","0.9884","0.20571428571428568","0.46101190476190473"
"Pau Gasol","Male","20th","Athlete","Spain","gasol, nba, basketball, traded, championships","0.0","0.761","0.239","0.9972","0.2658333333333333","0.36416666666666664"
"Rafael Nadal","Male","20th","Athlete","Spain","nadal, open, tennis, atp, titles","0.031","0.739","0.23","0.9932","0.2636904761904762","0.49345238095238103"
"Fernando Alonso","Male","20th","Athlete","Spain","prix, f1, mclaren, grand, drivers","0.016","0.765","0.219","0.993","0.359375","0.6364583333333333"
"Severiano Ballesteros","Male","20th","Athlete","Spain","ballesteros, ryder, golf, courses, professional","0.057","0.811","0.132","0.9556","0.19182098765432098","0.43395061728395057"
"Anselm Kiefer","Male","20th","Artist","Germany","kiefer, trauma, ongoing, german, memory","0.064","0.917","0.019","-0.872","-0.008247245179063363","0.3072314049586777"
"Gerhard Richter","Male","20th","Artist","Germany","richter, dresden, germany, arts, realism","0.016","0.883","0.101","0.9485","0.12384370015948963","0.3684210526315789"
"Joseph Beuys","Male","20th","Artist","Germany","beuys, german, art, practice, deeply","0.05","0.873","0.077","0.5356","0.13184731934731936","0.487995337995338"
"Max Ernst","Male","20th","Artist","Germany","ernst, dada, surrealist, frottage, schammade","0.07","0.812","0.118","0.8793","0.08904761904761904","0.6389285714285714"
"Otto Dix","Male","20th","Artist","Germany","dix, war, dresden, weimar, art","0.177","0.807","0.016","-0.99","0.02453703703703703","0.5430555555555555"
"Antonio Berni","Male","20th","Artist","Argentina","berni, rosario, argentina, artists, artistas","0.062","0.828","0.11","0.8737","0.15104166666666666","0.45208333333333334"
"Emilio Pettoruti","Male","20th","Artist","Argentina","pettoruti, plata, argentine, futurism, cubism","0.016","0.908","0.076","0.9116","0.1190530303030303","0.39378787878787874"
"Benito Quinquela Martín","Male","20th","Artist","Argentina","boca, quinquela, martín, la, community","0.054","0.84","0.106","0.9354","0.24279761904761904","0.545595238095238"
"Gyula Kosice","Male","20th","Artist","Argentina","kosice, art, kinetic, madí, concrete","0.0","0.863","0.137","0.9851","0.1142857142857143","0.46785714285714286"
"León Ferrari","Male","20th","Artist","Argentina","ferrari, art, church, regime, military","0.033","0.906","0.061","0.6542","-0.0022727272727272735","0.36287878787878786"
"Candido Portinari","Male","20th","Artist","Brasil","portinari, brazilian, murals, brodósqui, candido","0.033","0.851","0.116","0.9454","0.19458874458874456","0.5065656565656566"
"Hélio Oiticica","Male","20th","Artist","Brasil","oiticica, janeiro, artistic, rio, art","0.028","0.822","0.149","0.9829","0.1728030303030303","0.5404545454545454"
"Alfredo Volpi","Male","20th","Artist","Brasil","volpi, artistic, brazil, humble, painter","0.029","0.886","0.085","0.9021","0.13458333333333333","0.54375"
"Heitor Villa-Lobos","Male","20th","Artist","Brasil","lobos, villa, musical, music, brazilian","0.0","0.885","0.115","0.9758","0.17916666666666667","0.42777777777777776"
"Ivan Serpa","Male","20th","Artist","Brasil","serpa, art, abstract, janeiro, rio","0.016","0.895","0.089","0.9299","0.1859375","0.5578125"
"Jean-Paul Riopelle","Male","20th","Artist","Canada","riopelle, montreal, vibrant, expressive, école","0.017","0.812","0.172","0.9867","0.21156299840510365","0.5098883572567784"
"Alex Colville","Male","20th","Artist","Canada","colville, allison, mount, paint, war","0.074","0.866","0.061","-0.735","0.10307017543859649","0.5175438596491229"
"Lawren Harris","Male","20th","Artist","Canada","harris, spiritual, landscapes, canadian, sought","0.021","0.874","0.104","0.9542","0.1747878787878788","0.4955151515151514"
"Tom Thomson","Male","20th","Artist","Canada","thomson, wilderness, canadian, algonquin, park","0.053","0.78","0.167","0.9822","0.213423645320197","0.5653530377668308"
"Greg Curnoe","Male","20th","Artist","Canada","curnoe, art, nihilist, spasm, ontario","0.025","0.852","0.124","0.9702","0.1768686868686869","0.48696969696969694"
"Li Keran","Male","20th","Artist","China","chinese, art, painting, painter, fine","0.027","0.902","0.071","0.7579","0.1359375","0.3942708333333333"
"Park Seo-keun","Male","20th","Artist","South Korea","korean, park, korea, period, liberation","0.064","0.847","0.089","0.5267","0.09739583333333333","0.36197916666666663"
"Jackson Pollock","Male","20th","Artist","United States","pollock, 1950, art, gallery, muralists","0.038","0.894","0.068","0.6939","0.07400568181818182","0.28991477272727273"
"Andy Warhol","Male","20th","Artist","United States","warhol, edie, cans, misfits, silkscreen","0.023","0.843","0.134","0.9761","0.18890374331550805","0.5840909090909091"
"Mark Rothko","Male","20th","Artist","United States","rothko, art, portland, abstract, museum","0.067","0.843","0.09","0.7025","0.1773338979860719","0.4889563335215509"
"Jasper Johns","Male","20th","Artist","United States","johns, flag, abstraction, art, hatching","0.0","0.875","0.125","0.9816","0.20613636363636365","0.40962121212121205"
"Willem de Kooning","Male","20th","Artist","United States","kooning, abstract, expressionist, willem, rotterdam","0.043","0.909","0.048","0.0917","0.16133449883449885","0.48863636363636365"
"Pablo Picasso","Male","20th","Artist","France","picasso, barcelona, art, artists, truly","0.065","0.731","0.204","0.99","0.1669753086419753","0.45833333333333326"
"Yves Klein","Male","20th","Artist","France","klein, monochromes, void, art, nice","0.042","0.892","0.066","0.4767","0.08819444444444445","0.4309523809523809"
"Lucio Fontana","Male","20th","Artist","Italy","fontana, art, lucio, argentina, milan","0.064","0.88","0.056","-0.4588","0.13026094276094277","0.4877525252525252"
"Alberto Burri","Male","20th","Artist","Italy","burri, art, war, materials, burlap","0.078","0.801","0.12","0.8442","0.13297101449275364","0.3923913043478261"
"Amedeo Modigliani","Male","20th","Artist","Italy","modigliani, livorno, portraits, art, unappreciated","0.06","0.859","0.081","0.7186","0.14682539682539683","0.4757495590828924"
"Giorgio de Chirico","Male","20th","Artist","Italy","chirico, metaphysical, greece, greek, fine","0.059","0.883","0.058","-0.2756","0.06299999999999999","0.41899999999999993"
"Umberto Boccioni","Male","20th","Artist","Italy","boccioni, futurist, manifesto, dynamism, umberto","0.054","0.854","0.093","0.8481","0.10801282051282055","0.45096153846153847"
"Yayoi Kusama","Male","20th","Artist","Japan","kusama, hallucinations, obsessive, patterns, mental","0.053","0.811","0.136","0.9535","0.13571969696969696","0.48378787878787877"
"Hiroshi Sugimoto","Male","20th","Artist","Japan","sugimoto, theaters, subjects, art, museum","0.0","0.897","0.103","0.9643","0.13327922077922075","0.3589466089466089"
"Isamu Noguchi","Male","20th","Artist","Japan","noguchi, garden, japan, japanese, diverse","0.039","0.917","0.044","0.0276","0.17164646464646466","0.40330303030303033"
"Kazuo Shiraga","Male","20th","Artist","Japan","gutai, shiraga, art, outdoor, group","0.051","0.85","0.1","0.8334","0.10999999999999999","0.47020833333333334"
"Takashi Murakami","Male","20th","Artist","Japan","murakami, japanese, art, culture, contemporary","0.014","0.84","0.147","0.9808","0.12931344696969696","0.39175662878787876"
"David Alfaro Siqueiros","Male","20th","Artist","Mexico","siqueiros, art, mexico, murals, mexican","0.041","0.88","0.08","0.836","0.09226641414141416","0.370864898989899"
"Diego Rivera","Male","20th","Artist","Mexico","rivera, murals, mexican, muralist, mexico","0.042","0.859","0.099","0.904","0.13518518518518519","0.5123456790123456"
"José Clemente Orozco","Male","20th","Artist","Mexico","orozco, mexican, mexico, muralist, murals","0.048","0.856","0.097","0.8955","0.11909722222222223","0.44166666666666665"
"Rufino Tamayo","Male","20th","Artist","Mexico","tamayo, mexican, mexico, city, art","0.033","0.845","0.122","0.9642","0.13537608225108227","0.3900432900432901"
"Dr. Atl","Male","20th","Artist","Mexico","atl, dr, zapata, mexican, art","0.019","0.823","0.158","0.9771","0.14880952380952384","0.3551587301587301"
"Piet Mondrian","Male","20th","Artist","Netherlands","mondrian, simplify, artistic, art, painter","0.022","0.906","0.072","0.8955","0.139983164983165","0.5104377104377105"
"Karel Appel","Male","20th","Artist","Netherlands","appel, cobra, amsterdam, art, expressionism","0.029","0.892","0.078","0.8997","0.21515151515151518","0.6052272727272727"
"Constant Nieuwenhuys","Male","20th","Artist","Netherlands","constant, babylon, cobra, art, urban","0.014","0.821","0.165","0.9901","0.13157467532467532","0.43649891774891775"
"Gerrit Rietveld","Male","20th","Artist","Netherlands","stijl, rietveld, furniture, schröder, designs","0.019","0.851","0.13","0.9607","0.25333333333333335","0.6"
"Edvard Munch","Male","20th","Artist","Norway","munch, impressionist, art, løten, woodcuts","0.073","0.845","0.082","0.5558","0.11233333333333334","0.3623333333333333"
"Per Krohg","Male","20th","Artist","Norway","krohg, norwegian, art, norway, artist","0.068","0.881","0.051","-0.7436","0.13939393939393938","0.46653138528138527"
"Gustav Vigeland","Male","20th","Artist","Norway","vigeland, park, frogner, norway, sculptures","0.042","0.898","0.06","0.4997","0.20555555555555555","0.4983333333333333"
"Harald Sohlberg","Male","20th","Artist","Norway","sohlberg, norwegian, artistic, 1914, oslo","0.034","0.853","0.113","0.9654","0.13506944444444444","0.4201388888888889"
"Jakob Weidemann","Male","20th","Artist","Norway","weidemann, norwegian, artistic, art, norway","0.082","0.83","0.088","0.138","0.1596264367816092","0.4166666666666667"
"Tadeusz Kantor","Male","20th","Artist","Poland","kantor, theatre, war, wielopole, skrzyńskie","0.164","0.792","0.044","-0.9153","-0.022619047619047632","0.4178571428571428"
"Andrzej Wajda","Male","20th","Artist","Poland","wajda, polish, film, director, films","0.036","0.85","0.115","0.9531","0.125","0.36666666666666664"
"Henryk Stażewski","Male","20th","Artist","Poland","stażewski, abstraction, art, garde, avant","0.041","0.792","0.167","0.9881","0.12477904040404042","0.5765782828282828"
"Roman Polański","Male","20th","Artist","Poland","polański, film, polish, director, films","0.15","0.71","0.14","-0.2669","0.04299242424242424","0.45909090909090905"
"Stanisław Ignacy Witkiewicz","Male","20th","Artist","Poland","witkacy, witkiewicz, stanisław, war, painter","0.14","0.791","0.069","-0.9612","0.09313725490196079","0.5499999999999999"
"Almada Negreiros","Male","20th","Artist","Portugal","negreiros, almada, portuguese, futurism, surrealism","0.0","0.938","0.062","0.9041","0.18201754385964913","0.5162280701754386"
"Amadeo de Souza-Cardoso","Male","20th","Artist","Portugal","souza, cardoso, modern, art, portuguese","0.061","0.881","0.058","-0.2023","0.14363075196408534","0.4946127946127947"
"Júlio Pomar","Male","20th","Artist","Portugal","pomar, realist, neo, júlio, portuguese","0.051","0.839","0.109","0.9153","0.0907894736842105","0.5758771929824561"
"António Dacosta","Male","20th","Artist","Portugal","dacosta, portuguese, artistic, abstraction, surrealist","0.051","0.83","0.12","0.9495","0.1663793103448276","0.5060344827586206"
"Eduardo Viana","Male","20th","Artist","Portugal","viana, modernist, portuguese, portugal, lisbon","0.025","0.861","0.113","0.9648","0.22658730158730156","0.6408730158730157"
"Francis Bacon","Male","20th","Artist","United Kingdom","bacon, lord, learning, writings, chicken","0.043","0.854","0.103","0.9348","0.08057040998217468","0.5561497326203209"
"Damien Hirst","Male","20th","Artist","United Kingdom","hirst, art, artists, rotting, encrusted","0.05","0.839","0.111","0.9053","-0.01791666666666667","0.5320833333333332"
"David Hockney","Male","20th","Artist","United Kingdom","hockney, pools, art, 1978, kitaj","0.0","0.892","0.108","0.9776","0.14226398601398602","0.5793414918414919"
"Lucian Freud","Male","20th","Artist","United Kingdom","freud, british, anglian, lucian, nudes","0.017","0.902","0.081","0.9033","0.06446078431372548","0.3382352941176471"
"Henry Moore","Male","20th","Artist","United Kingdom","moore, castleford, mining, art, reclining","0.061","0.888","0.051","-0.5204","0.06833333333333333","0.4091666666666667"
"Wassily Kandinsky","Male","20th","Artist","Russia","kandinsky, art, spiritual, 1896, expressive","0.057","0.861","0.082","0.5552","0.22717391304347828","0.4496376811594203"
"Kazimir Malevich","Male","20th","Artist","Russia","suprematism, art, malevich, pure, garde","0.04","0.914","0.047","-0.0516","0.07751831501831502","0.3409798534798535"
"Marc Chagall","Male","20th","Artist","Russia","chagall, bella, vitebsk, jewish, cubism","0.082","0.827","0.091","0.3684","0.12537878787878787","0.36287878787878786"
"Vladimir Tatlin","Male","20th","Artist","Russia","tatlin, art, constructions, russian, famous","0.022","0.889","0.088","0.9281","0.16646270396270396","0.518444055944056"
"Alexander Rodchenko","Male","20th","Artist","Russia","rodchenko, soviet, graphic, garde, avant","0.0","0.932","0.068","0.9468","0.09772727272727273","0.49034090909090905"
"Bedri Rahmi Eyüboğlu","Male","20th","Artist","Turkey","eyüboğlu, rahmi, bedri, turkish, art","0.005","0.865","0.13","0.9841","0.2630952380952381","0.5412698412698413"
"Fikret Mualla","Male","20th","Artist","Turkey","mualla, turkish, istanbul, art, vibrant","0.074","0.857","0.069","-0.2859","0.1779047619047619","0.47380952380952385"
"Abidin Dino","Male","20th","Artist","Turkey","dino, eyüboğlu, art, istanbul, bedri","0.0","0.865","0.135","0.9813","0.18214285714285716","0.5587301587301587"
