"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Henryk Górecki","Male","20th","Musician","Poland","górecki, symphony, music, katowice, polish","0.06","0.812","0.129","0.9522","0.06450617283950616","0.4114197530864197"
"Witold Lutosławski","Male","20th","Musician","Poland","lutosławski, music, composers, warsaw, grawemeyer","0.071","0.773","0.156","0.975","0.09999999999999999","0.517361111111111"
"Zbigniew Preisner","Male","20th","Musician","Poland","preisner, music, film, kieślowski, friend","0.011","0.857","0.132","0.9843","0.14006410256410257","0.33108974358974363"
"Krzysztof Komeda","Male","20th","Musician","Poland","komeda, jazz, scores, music, polanski","0.08","0.791","0.129","0.844","0.13842592592592592","0.4106481481481482"
"José Afonso","Male","20th","Musician","Portugal","afonso, music, portuguese, josé, portugal","0.02","0.871","0.109","0.9694","0.057291666666666664","0.496875"
"Amália Rodrigues","Male","20th","Musician","Portugal","fado, amália, rodrigues, music, portuguese","0.012","0.839","0.149","0.985","0.14708333333333334","0.48583333333333323"
"Carlos Paredes","Male","20th","Musician","Portugal","paredes, fado, portuguese, guitarist, music","0.007","0.89","0.104","0.9684","0.1483974358974359","0.494551282051282"
"Sérgio Godinho","Male","20th","Musician","Portugal","godinho, portuguese, music, música, portugal","0.0","0.827","0.173","0.9922","0.16192570869990222","0.43294232649071357"
"Rui Veloso","Male","20th","Musician","Portugal","veloso, portuguese, music, rock, rui","0.0","0.886","0.114","0.9805","0.15375874125874125","0.42951631701631704"
"David Bowie","Male","20th","Musician","United Kingdom","bowie, ziggy, stardust, david, space","0.029","0.867","0.104","0.9517","0.10281385281385282","0.4354978354978355"
"Elton John","Male","20th","Musician","United Kingdom","elton, john, brick, music, farewell","0.016","0.866","0.118","0.9764","0.17380952380952383","0.43412698412698414"
"Eric Clapton","Male","20th","Musician","United Kingdom","clapton, cream, yardbirds, blues, addiction","0.034","0.838","0.128","0.9666","0.22899999999999998","0.5626666666666668"
"Paul McCartney","Male","20th","Musician","United Kingdom","mccartney, beatles, band, linda, let","0.05","0.802","0.148","0.9764","0.19194214876033058","0.4138429752066116"
"Freddie Mercury","Male","20th","Musician","United Kingdom","mercury, queen, rhapsody, bohemian, aids","0.015","0.866","0.119","0.9785","0.19090909090909092","0.5143939393939394"
"Dmitri Shostakovich","Male","20th","Musician","Russia","shostakovich, symphony, stalin, composed, saint","0.102","0.736","0.162","0.9379","0.14958333333333335","0.4654166666666667"
"Igor Stravinsky","Male","20th","Musician","Russia","stravinsky, music, agon, balanchine, petrushka","0.03","0.826","0.144","0.975","0.04816017316017315","0.35140692640692645"
"Sergei Prokofiev","Male","20th","Musician","Russia","prokofiev, stalin, opera, compositions, music","0.078","0.749","0.173","0.9615","0.18958333333333335","0.4875"
"Mstislav Rostropovich","Male","20th","Musician","Russia","rostropovich, cellist, orchestra, symphony, classical","0.009","0.79","0.201","0.9948","0.15771604938271608","0.40401234567901234"
"Sergei Rachmaninoff","Male","20th","Musician","Russia","rachmaninoff, pianist, concerto, piano, settled","0.109","0.731","0.16","0.9217","0.16875","0.4604166666666667"
"Cem Karaca","Male","20th","Musician","Turkey","karaca, music, turkish, cem, turkey","0.009","0.856","0.135","0.9836","0.07529761904761907","0.43630952380952376"
"Barış Manço","Male","20th","Musician","Turkey","manço, turkish, music, barış, rock","0.038","0.747","0.215","0.9935","0.1404761904761905","0.469047619047619"
"Zeki Müren","Male","20th","Musician","Turkey","müren, turkish, zeki, music, pasha","0.005","0.862","0.133","0.9886","0.20657051282051284","0.5644230769230769"
"Erkin Koray","Male","20th","Musician","Turkey","koray, turkish, erkin, music, rock","0.0","0.879","0.121","0.9844","0.18178787878787875","0.5261818181818182"
"Orhan Gencebay","Male","20th","Musician","Turkey","gencebay, turkish, arabesque, music, mavi","0.004","0.874","0.122","0.9728","0.12233445566778901","0.45418069584736254"
"Paco de Lucía","Male","20th","Musician","Spain","flamenco, lucía, paco, album, francisco","0.011","0.877","0.112","0.9764","0.15851158645276292","0.5205882352941177"
"Andrés Segovia","Male","20th","Musician","Spain","segovia, guitar, instrument, classical, concert","0.015","0.844","0.142","0.9842","0.13804347826086957","0.3351449275362319"
"Joaquín Rodrigo","Male","20th","Musician","Spain","rodrigo, spanish, music, guitar, compositions","0.023","0.839","0.138","0.9821","0.13827160493827162","0.4697530864197531"
"Enrique Granados","Male","20th","Musician","Spain","granados, goyescas, spanish, classical, opera","0.046","0.818","0.136","0.9451","0.07911725955204216","0.24983530961791828"
"Joaquín Sabina","Male","20th","Musician","Spain","sabina, spanish, music, joaquín, dónde","0.051","0.827","0.122","0.9659","0.18364308105687419","0.5020040304523062"
"Konrad Zuse","Male","20th","Inventor","Germany","zuse, computer, computing, programmable, commercially","0.026","0.927","0.046","0.7003","0.11319047619047622","0.3073333333333333"
"Rudolf Diesel","Male","20th","Inventor","Germany","diesel, engine, engineering, ferry, plug","0.047","0.833","0.121","0.9505","0.09464285714285714","0.42916666666666664"
"Wernher von Braun","Male","20th","Inventor","Germany","braun, von, space, wernher, apollo","0.054","0.85","0.097","0.8439","0.08260869565217392","0.3405797101449275"
"Fritz Haber","Male","20th","Inventor","Germany","haber, fritz, warfare, switzerland, chemistry","0.104","0.802","0.094","-0.1511","0.07220026350461135","0.3976284584980237"
"Ladislao Biro","Male","20th","Inventor","Argentina","biro, ballpoint, pen, pens, design","0.007","0.887","0.106","0.967","0.11704545454545454","0.49962121212121213"
"Raúl Pateras Pescara","Male","20th","Inventor","Argentina","aviation, pescara, pateras, flight, argentina","0.013","0.796","0.191","0.9934","0.16428571428571426","0.5265010351966873"
"Juan Maldacena","Male","20th","Inventor","Argentina","maldacena, quantum, theoretical, physics, gravity","0.006","0.95","0.044","0.7636","0.11580578512396693","0.4576101928374655"
"Juan Vucetich","Male","20th","Inventor","Argentina","vucetich, identification, fingerprint, forensic, enforcement","0.081","0.811","0.107","0.6369","0.09212962962962967","0.5162037037037037"
"Landell de Moura","Male","20th","Inventor","Brasil","moura, radio, landell, communication, telecommunications","0.018","0.862","0.12","0.9753","0.2027777777777778","0.46990740740740733"
"Andreas Pavel","Male","20th","Inventor","Brasil","pavel, music, audio, portable, stereobelt","0.0","0.88","0.12","0.9846","0.16176470588235295","0.4029411764705882"
"César Lattes","Male","20th","Inventor","Brasil","lattes, brazil, scientific, physics, research","0.0","0.873","0.127","0.9826","0.13333333333333333","0.4236111111111111"
"Reginald Fessenden","Male","20th","Inventor","Canada","fessenden, radio, broadcast, wireless, transmission","0.02","0.917","0.063","0.8625","0.20277777777777778","0.4203703703703704"
"George Klein","Male","20th","Inventor","Canada","klein, historical, historian, history, american","0.053","0.798","0.148","0.9682","0.029433221099887774","0.28905723905723907"
"James Hillier","Male","20th","Inventor","Canada","hillier, microscopy, electron, scientific, royal","0.005","0.888","0.107","0.9656","0.12738095238095243","0.5154761904761905"
"Joseph-Armand Bombardier","Male","20th","Inventor","Canada","bombardier, transportation, snowmobile, winter, quebec","0.0","0.816","0.184","0.992","0.16880570409982174","0.449777183600713"
"Willard Boyle","Male","20th","Inventor","Canada","boyle, imaging, alberta, physics, technologies","0.0","0.957","0.043","0.836","0.007891414141414135","0.5024621212121212"
"Chen Jiangong","Male","20th","Inventor","China","chen, jiangong, china, cultural, revolution","0.03","0.851","0.119","0.9719","0.17187500000000003","0.39548611111111104"
"Chen Ning Yang","Male","20th","Inventor","China","yang, ning, physics, chen, scientific","0.016","0.842","0.142","0.985","0.19540644540644536","0.4634800384800384"
"Lee Byung-chul","Male","20th","Inventor","South Korea","samsung, lee, trading, electronics, byung","0.014","0.874","0.113","0.9699","0.08897058823529412","0.26470588235294124"
"Cho Hun-hyun is not an inventor","Male","20th","Inventor","South Korea","cho, hun, game, hyun, player","0.0","0.819","0.181","0.9932","0.121","0.5249999999999999"
"Park Tae-joon","Male","20th","Inventor","South Korea","park, korean, tae, joon, literary","0.019","0.894","0.087","0.9306","0.11991792929292933","0.44359217171717163"
"Ahn Chang-ho","Male","20th","Inventor","South Korea","ahn, korean, independence, korea, ho","0.046","0.855","0.099","0.9062","0.13333333333333333","0.3432291666666667"
"Ahn Cheol-soo","Male","20th","Inventor","South Korea","ahn, south, korea, political, business","0.012","0.866","0.122","0.9772","0.054906204906204896","0.37164502164502167"
"Steve Jobs","Male","20th","Inventor","United States","apple, jobs, steve, visionary, design","0.045","0.847","0.108","0.9261","0.05357142857142856","0.32142857142857145"
"Howard Hughes","Male","20th","Inventor","United States","hughes, reclusiveness, fortune, houston, aviation","0.074","0.83","0.096","0.5425","0.09426406926406926","0.45665584415584415"
"André Citroën","Male","20th","Inventor","France","citroën, company, mass, andré, automobile","0.084","0.814","0.103","0.6884","0.17426470588235296","0.34362745098039216"
"Georges Claude","Male","20th","Inventor","France","claude, neon, energy, lighting, urban","0.032","0.844","0.125","0.9511","0.11041666666666666","0.37395833333333334"
"Henri Chrétien","Male","20th","Inventor","France","chrétien, telescope, astronomical, observational, design","0.0","0.892","0.108","0.944","0.19125","0.4423214285714286"
"Louis Lumière","Male","20th","Inventor","France","lumière, cinema, film, louis, innovations","0.023","0.903","0.074","0.9062","0.14356060606060608","0.3640151515151515"
"Albert Fert","Male","20th","Inventor","France","fert, gmr, sud, magnetism, storage","0.01","0.897","0.093","0.958","0.06228070175438598","0.5745614035087719"
"Guglielmo Marconi","Male","20th","Inventor","Italy","marconi, wireless, radio, communication, telegraphy","0.005","0.898","0.098","0.9708","0.14250000000000002","0.4304166666666666"
"Pier Giorgio Perotto","Male","20th","Inventor","Italy","perotto, computing, computer, computers, interaction","0.0","0.866","0.134","0.9839","0.10277777777777779","0.3847222222222222"
"Ada Brunelli","Male","20th","Inventor","Italy","brunelli, ada, literature, rome, novel","0.017","0.836","0.147","0.9854","0.05256410256410257","0.24358974358974356"
"Akio Morita","Male","20th","Inventor","Japan","sony, morita, electronics, japan, company","0.007","0.746","0.247","0.9971","0.08722222222222223","0.35527777777777775"
"Masaru Ibuka","Male","20th","Inventor","Japan","sony, ibuka, portable, consumer, electronics","0.03","0.818","0.152","0.9792","0.13846153846153844","0.4064102564102564"
"Akira Yoshino","Male","20th","Inventor","Japan","yoshino, lithium, ion, energy, batteries","0.0","0.877","0.123","0.9776","0.12368421052631577","0.43991228070175437"
"Hideki Shirakawa","Male","20th","Inventor","Japan","shirakawa, polymers, conductive, materials, electronics","0.0","0.884","0.116","0.9801","0.2485676088617265","0.5353514132925897"
"Hideo Kodama","Male","20th","Inventor","Japan","kodama, hideo, art, literature, forest","0.009","0.897","0.094","0.9638","0.11470959595959597","0.4172032828282828"
"Guillermo González Camarena","Male","20th","Inventor","Mexico","color, television, camarena, mexico, broadcasting","0.039","0.864","0.097","0.891","0.23411458333333335","0.546875"
"Luis Ernesto Miramontes Cárdenas","Male","20th","Inventor","Mexico","miramontes, pharmaceutical, chemistry, reproductive, mexican","0.005","0.872","0.122","0.9828","0.144","0.575"
"Carlos Guillermo Suárez Sarli (Engineer)","Male","20th","Inventor","Mexico","sarli, suárez, engineering, guillermo, carlos","0.0","0.775","0.225","0.9957","0.13649068322981367","0.35367494824016565"
"Lou Ottens","Male","20th","Inventor","Netherlands","ottens, music, philips, lou, compact","0.0","0.903","0.097","0.9595","0.11055555555555556","0.5950000000000001"
"Albert van den Berg","Male","20th","Inventor","Netherlands","berg, den, van, literary, tomorrow","0.019","0.854","0.127","0.9753","0.10694444444444445","0.284375"
"Anton J. H. M. de Vries","Male","20th","Inventor","Netherlands","vries, anton, narrative, exploring, groningen","0.008","0.869","0.122","0.9816","0.0756172839506173","0.2691358024691357"
"Anton Philips","Male","20th","Inventor","Netherlands","philips, anton, company, electrical, 1891","0.031","0.853","0.116","0.9531","0.21706349206349204","0.43015873015873013"
"Johan Vaaler","Male","20th","Inventor","Norway","vaaler, clip, paper, patent, johan","0.044","0.877","0.079","0.769","0.0476190476190476","0.3523809523809523"
"Alf Bjercke","Male","20th","Inventor","Norway","bjercke, alf, norwegian, literature, norway","0.013","0.86","0.128","0.9714","0.1200413223140496","0.4162993572084481"
"Alf Monsen","Male","20th","Inventor","Norway","monsen, environmental, natural, coastal, norway","0.016","0.779","0.205","0.9942","0.11822552447552447","0.43254662004662003"
"Arne Magnus","Male","20th","Inventor","Norway","magnus, mathematics, mathematical, oslo, norwegian","0.01","0.906","0.084","0.9042","0.05705128205128206","0.3455128205128205"
"Carl Neuman","Male","20th","Inventor","Norway","neuman, mathematical, mathematics, carl, göttingen","0.017","0.946","0.036","0.1901","0.1609848484848485","0.3606060606060606"
"Jan Czochralski","Male","20th","Inventor","Poland","czochralski, metallurgy, crystal, electronics, technology","0.038","0.908","0.054","0.7096","0.0604875283446712","0.2915532879818594"
"Józef Kosacki","Male","20th","Inventor","Poland","kosacki, engineering, safety, polish, humanitarian","0.032","0.797","0.171","0.9862","0.033771929824561404","0.3570175438596492"
"Stefan Kudelski","Male","20th","Inventor","Poland","kudelski, audio, nagra, recording, security","0.018","0.861","0.12","0.9719","0.12229166666666666","0.34625"
"Kazimierz Proszyński","Male","20th","Inventor","Poland","film, proszyński, polish, cinema, cinematography","0.066","0.834","0.1","0.7701","0.148478835978836","0.45621693121693124"
"Marian Rejewski","Male","20th","Inventor","Poland","rejewski, enigma, cryptography, intelligence, polish","0.057","0.794","0.149","0.9712","0.1425714285714286","0.42180952380952386"
"António de Almeida","Male","20th","Inventor","Portugal","almeida, portuguese, literature, literary, moreninha","0.025","0.872","0.102","0.9468","0.10740740740740742","0.3709876543209876"
"Frank Whittle","Male","20th","Inventor","United Kingdom","whittle, jet, engine, aircraft, aviation","0.037","0.797","0.166","0.9874","0.20131578947368423","0.3899122807017544"
"John Logie Baird","Male","20th","Inventor","United Kingdom","baird, television, broadcasts, logie, transmitting","0.017","0.885","0.098","0.97","0.15672348484848486","0.425"
