"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Sun Yefang","Male","20th","Economist","China","yefang, sun, chinese, revolutionary, shuomao","0.084","0.744","0.172","0.9696","0.10035511363636365","0.39597537878787875"
"Xue Muqiao","Male","20th","Economist","China","xue, economic, china, muqiao, socialist","0.049","0.821","0.13","0.9538","0.10523809523809526","0.4153968253968254"
"Kim Jae-Ik","Male","20th","Economist","South Korea","kim, economic, south, ik, hwan","0.063","0.838","0.099","0.7778","0.10232638888888891","0.40062499999999995"
"Park Yung-Chul","Male","20th","Economist","South Korea","korean, park, historical, yung, gauntlet","0.05","0.827","0.123","0.9387","0.11790123456790125","0.28611111111111104"
"Byun-Hee Lee","Male","20th","Economist","South Korea","lee, korean, byun, hee, omit","0.022","0.819","0.159","0.9761","0.13444444444444445","0.40409722222222216"
"Milton Friedman","Male","20th","Economist","United States","friedman, monetary, chicago, policy, economics","0.041","0.829","0.13","0.967","0.12173160173160176","0.41843073593073593"
"Paul Samuelson","Male","20th","Economist","United States","samuelson, economic, economics, textbook, formalizing","0.007","0.91","0.083","0.9185","0.17150856389986827","0.35853096179183136"
"Kenneth Arrow","Male","20th","Economist","United States","arrow, economics, choice, columbia, mathematics","0.049","0.848","0.103","0.9136","0.09772727272727275","0.44061264822134383"
"Maurice Allais","Male","20th","Economist","France","allais, école, mines, economics, des","0.073","0.764","0.164","0.9601","0.14508928571428573","0.3798115079365079"
"Edmond Malinvaud","Male","20th","Economist","France","malinvaud, statistical, unemployment, statistique, models","0.048","0.867","0.086","0.8012","0.06907407407407407","0.22814814814814818"
"François Perroux","Male","20th","Economist","France","perroux, poles, economic, development, economics","0.032","0.81","0.158","0.9832","0.10715646258503404","0.37087074829931965"
"Gérard Debreu","Male","20th","Economist","France","debreu, theory, equilibrium, economic, arrow","0.06","0.861","0.079","0.5994","0.13781328320802005","0.2976190476190476"
"Jacques Rueff","Male","20th","Economist","France","rueff, financial, economic, french, free","0.063","0.798","0.139","0.9393","0.18156682027649773","0.38095238095238093"
"Franco Modigliani","Male","20th","Economist","Italy","modigliani, savings, miller, financial, markets","0.063","0.83","0.107","0.8689","0.06959345002823264","0.310549595332204"
"Federico Caffè","Male","20th","Economist","Italy","caffè, economists, rome, monetary, 1987","0.061","0.802","0.138","0.9617","0.1706666666666667","0.4200000000000001"
"Luigi Einaudi","Male","20th","Economist","Italy","einaudi, italy, italian, economic, stability","0.03","0.805","0.164","0.9852","0.17380952380952383","0.34365079365079376"
"Piero Sraffa","Male","20th","Economist","Italy","sraffa, neoclassical, economics, commodities, cambridge","0.021","0.871","0.108","0.9588","0.1465638528138528","0.4253246753246753"
"Luigi Pasinetti","Male","20th","Economist","Italy","pasinetti, structural, economic, economics, keynesian","0.018","0.878","0.104","0.946","0.09855072463768118","0.37862318840579706"
"Hirofumi Uzawa","Male","20th","Economist","Japan","uzawa, growth, economic, economics, tokyo","0.01","0.845","0.146","0.985","0.12121794871794872","0.2569871794871795"
"Yasuma Takada","Male","20th","Economist","Japan","takada, yasuma, sociology, sociological, kyoto","0.026","0.893","0.081","0.875","0.05027777777777779","0.2711111111111111"
"Michio Morishima","Male","20th","Economist","Japan","morishima, economics, mathematical, economic, lse","0.021","0.819","0.16","0.9828","0.10005747126436783","0.2332758620689655"
"Ryutaro Komiya","Male","20th","Economist","Japan","japan, komiya, economic, industrial, trade","0.0","0.862","0.138","0.9788","0.18124999999999997","0.3473214285714286"
"Shigeto Tsuru","Male","20th","Economist","Japan","tsuru, economic, japan, term, profits","0.042","0.789","0.168","0.9781","0.11824404761904765","0.34027529761904757"
"Ifigenia Martínez","Male","20th","Economist","Mexico","martínez, mexico, prd, democratic, party","0.014","0.839","0.146","0.9816","0.15833333333333333","0.4032608695652174"
"Jesús Silva Herzog","Male","20th","Economist","Mexico","mexican, herzog, silva, reform, agrarismo","0.028","0.814","0.158","0.9831","0.10277777777777779","0.3619444444444444"
"Víctor L. Urquidi","Male","20th","Economist","Mexico","urquidi, mexico, mexican, industrialization, economic","0.0","0.846","0.154","0.986","0.13333333333333333","0.37463768115942025"
"Leopoldo Solís","Male","20th","Economist","Mexico","solís, mexico, mexican, economic, policy","0.0","0.854","0.146","0.9832","0.126359126984127","0.34556547619047623"
"Jan Tinbergen","Male","20th","Economist","Netherlands","economic, tinbergen, quantitative, bureau, econometrics","0.081","0.842","0.077","-0.4215","0.10073529411764705","0.24803921568627452"
"Henri Theil","Male","20th","Economist","Netherlands","theil, econometrics, statistics, measurement, information","0.0","0.937","0.063","0.92","0.0882142857142857","0.39749999999999996"
"Arnold Heertje","Male","20th","Economist","Netherlands","heertje, economics, amsterdam, dutch, unchecked","0.034","0.787","0.178","0.9873","0.11641975308641976","0.3999382716049382"
"Pieter Hennipman","Male","20th","Economist","Netherlands","hennipman, economics, welfare, economic, rotterdam","0.046","0.814","0.14","0.9632","0.15140000000000003","0.38526666666666665"
"Tjalling Koopmans","Male","20th","Economist","Netherlands","allocation, koopmans, cowles, optimization, activity","0.043","0.841","0.115","0.9382","0.16197916666666667","0.31822916666666673"
"Ragnar Frisch","Male","20th","Economist","Norway","frisch, economics, analysis, oslo, econometrics","0.011","0.84","0.149","0.9864","0.14953703703703708","0.2578703703703704"
"Trygve Haavelmo","Male","20th","Economist","Norway","haavelmo, econometrics, economic, economists, probability","0.024","0.879","0.097","0.9501","0.1576923076923077","0.25000000000000006"
"Leif Johansen","Male","20th","Economist","Norway","johansen, modeling, leif, sectoral, norwegian","0.017","0.86","0.123","0.9701","0.08904761904761906","0.2645238095238095"
"Agnar Sandmo","Male","20th","Economist","Norway","sandmo, uncertainty, taxation, nhh, agnar","0.055","0.84","0.106","0.9216","0.1038768115942029","0.30644927536231886"
"Finn E. Kydland","Male","20th","Economist","Norway","kydland, prescott, business, norwegian, mellon","0.034","0.917","0.049","0.5423","0.035526315789473684","0.2442982456140351"
"Michal Kalecki","Male","20th","Economist","Poland","kalecki, planning, keynes, economic, business","0.105","0.854","0.041","-0.9325","0.18194444444444446","0.4972222222222222"
"Oskar Lange","Male","20th","Economist","Poland","lange, socialism, market, socialist, poland","0.067","0.801","0.132","0.9169","0.18250000000000005","0.5333333333333333"
"Edward Lipiński","Male","20th","Economist","Poland","lipiński, polish, economic, workers, warsaw","0.081","0.791","0.128","0.8625","0.14122807017543862","0.37543859649122807"
"Tadeusz Kowalik","Male","20th","Economist","Poland","kowalik, economic, polish, socialist, warsaw","0.074","0.79","0.136","0.9442","0.1171875","0.3322916666666666"
"Włodzimierz Brus","Male","20th","Economist","Poland","brus, socialist, market, polish, planning","0.052","0.801","0.146","0.9762","0.11848484848484848","0.28606060606060607"
"António de Sousa","Male","20th","Economist","Portugal","sousa, lisbon, portuguese, philosophy, canon","0.0","0.806","0.194","0.9889","0.12691761363636364","0.3670691287878788"
"Manuel Correia de Oliveira","Male","20th","Economist","Portugal","oliveira, architecture, architectural, portuguese, porto","0.0","0.823","0.177","0.9859","0.17658730158730157","0.4476757369614512"
"Vitor Constâncio","Male","20th","Economist","Portugal","constâncio, ecb, portugal, monetary, banco","0.045","0.87","0.085","0.8126","0.09195402298850575","0.3172413793103448"
"Amílcar Cabral","Male","20th","Economist","Portugal","guinea, cabral, bissau, paigc, african","0.051","0.767","0.182","0.9835","0.14696428571428571","0.3860119047619047"
"António Barreto","Male","20th","Economist","Portugal","barreto, portuguese, government, commentator, social","0.033","0.824","0.143","0.9752","0.10833333333333332","0.38461538461538464"
"John Maynard Keynes","Male","20th","Economist","United Kingdom","keynes, cambridge, treasury, british, monetary","0.066","0.783","0.151","0.959","0.03333333333333335","0.41319444444444436"
"James Meade","Male","20th","Economist","United Kingdom","meade, economic, lse, college, trade","0.034","0.894","0.072","0.7645","0.1295138888888889","0.19131944444444446"
"Nicholas Kaldor","Male","20th","Economist","United Kingdom","kaldor, nicholas, lse, keynesian, economic","0.025","0.826","0.149","0.9735","0.21557971014492755","0.46920289855072456"
"Arthur Cecil Pigou","Male","20th","Economist","United Kingdom","pigou, welfare, economics, taxes, cambridge","0.051","0.852","0.097","0.9168","0.14384057971014494","0.4550724637681159"
"Friedrich Hayek","Male","20th","Economist","United Kingdom","hayek, von, friedrich, liberty, economics","0.068","0.808","0.124","0.926","0.13766233766233765","0.37846320346320345"
"Leonid Kantorovich","Male","20th","Economist","Russia","kantorovich, mathematical, allocation, resource, planning","0.07","0.839","0.091","0.2382","0.071474358974359","0.33205128205128204"
"Nikolai Kondratiev","Male","20th","Economist","Russia","kondratiev, cycles, peasant, capitalist, crises","0.077","0.86","0.063","-0.1027","0.075","0.326"
"Alexander Chayanov","Male","20th","Economist","Russia","agricultural, chayanov, peasant, economies, marxist","0.043","0.908","0.05","0.3919","0.16253246753246756","0.3741558441558442"
"Eugen Slutsky","Male","20th","Economist","Russia","slutsky, theory, kyiv, consumer, economics","0.073","0.885","0.042","-0.719","0.15674603174603177","0.4357142857142857"
"Vasily Leontief","Male","20th","Economist","Russia","leontief, economic, vasily, input, harvard","0.036","0.894","0.07","0.8225","0.10624242424242425","0.3346969696969697"
"Korkut Boratav","Male","20th","Economist","Turkey","boratav, turkish, political, ankara, economics","0.058","0.885","0.058","0.4548","0.07566666666666669","0.29633333333333334"
"Sabri Ülgener","Male","20th","Economist","Turkey","ülgener, modernization, stagnation, economic, islamic","0.015","0.826","0.159","0.9871","0.16876026272577996","0.33509852216748776"
"Ahmet Naim Akay","Male","20th","Economist","Turkey","akay, comparative, ankara, turkish, literature","0.01","0.892","0.098","0.946","0.13840579710144926","0.305072463768116"
"Ahmet Üner Esen","Male","20th","Economist","Turkey","esen, turkish, turkey, diplomatic, translator","0.035","0.859","0.106","0.9153","0.10925","0.45699999999999996"
"Ali Ahmet Kemal Yalçın","Male","20th","Economist","Turkey","ottoman, yalçın, academic, unearthing, contextualizing","0.0","0.952","0.048","0.705","0.10316091954022989","0.3204022988505747"
"Ramón Tamames","Male","20th","Economist","Spain","tamames, pce, madrid, spain, economics","0.008","0.839","0.153","0.9828","0.13306451612903228","0.2908602150537634"
"Enrique Fuentes Quintana","Male","20th","Economist","Spain","fuentes, quintana, economic, pacts, spain","0.038","0.801","0.161","0.9756","0.1444444444444445","0.29555555555555557"
"José Luis Sampedro","Male","20th","Economist","Spain","sampedro, spanish, civil, etruscan, tangier","0.058","0.739","0.203","0.9879","0.1431306306306306","0.34819819819819814"
"Juan Velarde Fuertes","Male","20th","Economist","Spain","fuertes, velarde, oviedo, asturias, spanish","0.013","0.916","0.071","0.9062","0.06845238095238096","0.27172619047619045"
"Luis Ángel Rojo","Male","20th","Economist","Spain","rojo, spanish, spain, governor, madrid","0.012","0.903","0.085","0.9412","0.1557619047619048","0.36090476190476195"
"Helmut Kohl","Male","20th","Politician","Germany","chancellor, kohl, reunification, helmut, cdu","0.053","0.867","0.08","0.7137","0.05950000000000001","0.3510000000000001"
"Konrad Adenauer","Male","20th","Politician","Germany","west, germany, adenauer, chancellor, cologne","0.126","0.789","0.086","-0.9022","0.07061403508771931","0.3021929824561404"
"Willy Brandt","Male","20th","Politician","Germany","brandt, peace, germany, chancellor, willy","0.084","0.756","0.161","0.9633","0.08500000000000002","0.46833333333333327"
"Helmut Schmidt","Male","20th","Politician","Germany","schmidt, hamburg, brandt, spd, effective","0.1","0.756","0.144","0.8683","0.13571428571428573","0.3845238095238095"
"Erich Honecker","Male","20th","Politician","Germany","honecker, germany, sed, kpd, division","0.197","0.754","0.048","-0.9925","0.014772727272727266","0.4359848484848484"
"Carlos Menem","Male","20th","Politician","Argentina","rioja, menem, la, corruption, economic","0.133","0.809","0.057","-0.95","0.0678125","0.34572916666666664"
"Arturo Frondizi","Male","20th","Politician","Argentina","frondizi, ucr, perón, civic, coup","0.104","0.743","0.153","0.8957","0.110632183908046","0.4255747126436781"
"Raúl Alfonsín","Male","20th","Politician","Argentina","alfonsín, military, rights, democracy, rule","0.09","0.732","0.179","0.9701","0.1","0.3525641025641026"
"Hipólito Yrigoyen","Male","20th","Politician","Argentina","yrigoyen, argentina, argentine, suffrage, universal","0.11","0.785","0.105","-0.3071","0.17384792626728113","0.3216205837173578"
"Juan Domingo Perón","Male","20th","Politician","Argentina","perón, military, coup, argentine, wife","0.062","0.794","0.144","0.9648","0.10517676767676767","0.464141414141414"
"Getúlio Vargas","Male","20th","Politician","Brasil","vargas, estado, novo, coup, political","0.164","0.757","0.079","-0.972","0.07598039215686272","0.36519607843137253"
"Juscelino Kubitschek","Male","20th","Politician","Brasil","kubitschek, juscelino, brasília, gerais, minas","0.066","0.813","0.121","0.6805","0.13875598086124402","0.358133971291866"
"João Goulart","Male","20th","Politician","Brasil","goulart, quadros, viewed, military, class","0.094","0.804","0.102","-0.4497","0.09659090909090909","0.393560606060606"
"Jânio Quadros","Male","20th","Politician","Brasil","quadros, jânio, paulo, são, mayor","0.135","0.776","0.089","-0.9196","0.0470238095238095","0.5787267080745341"
"Fernando Henrique Cardoso","Male","20th","Politician","Brasil","cardoso, brazilian, brazil, minister, paulo","0.0","0.902","0.098","0.9661","0.04871794871794872","0.2974358974358975"
"Brian Mulroney","Male","20th","Politician","Canada","mulroney, quebec, constitutional, leadership, trade","0.091","0.716","0.192","0.9715","0.15303030303030304","0.5553030303030302"
"John Diefenbaker","Male","20th","Politician","Canada","diefenbaker, distrust, canadian, canada, rights","0.103","0.755","0.142","0.7401","0.1425438596491228","0.418859649122807"
